time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.876346,-0.02880859,0.01733398,0.8183594,-1.167939,-1.198473,-0.5419847,20.92941
0.885665,-0.03149414,0.02099609,0.8308105,-1.259542,-1.10687,-0.5572519,20.92941
0.894991,-0.03125,0.02392578,0.8198242,-0.9160305,-1.061069,-0.4885496,20.97647
0.91524,-0.03442383,0.02490234,0.8183594,-1.10687,-1.183206,-0.4351145,20.97647
0.924802,-0.0300293,0.02490234,0.8132324,-1.229008,-1.305344,-0.5496183,20.97647
0.9340919,-0.03344727,0.02050781,0.809082,-1.366412,-1.145038,-0.4732824,21.02353
0.943435,-0.0300293,0.02099609,0.8171387,-1.29771,-1.236641,-0.2824428,20.88235
0.952806,-0.03173828,0.02734375,0.8095703,-1.320611,-1.206107,-0.4732824,20.92941
0.962121,-0.03613281,0.0234375,0.8137207,-1.259542,-1.183206,-0.5572519,20.92941
0.971397,-0.03027344,0.02294922,0.8242188,-1.122137,-1.038168,-0.5648855,20.88235
0.980749,-0.0300293,0.02661133,0.8193359,-1.290076,-1.152672,-0.6183206,20.97647
0.990046,-0.03686523,0.02294922,0.8271484,-1.137405,-1.099237,-0.4351145,21.02353
0.99943,-0.0324707,0.02294922,0.8144531,-1.015267,-1.160305,-0.4885496,21.02353
1.019932,-0.02685547,0.02661133,0.8085938,-1.236641,-1.076336,-0.519084,20.88235
1.029477,-0.03491211,0.02416992,0.8222656,-1.412214,-1.038168,-0.5877862,20.97647
1.038892,-0.02856445,0.02514648,0.8286133,-1.122137,-1.099237,-0.5419847,20.92941
1.048259,-0.0300293,0.02197266,0.8222656,-1.160305,-0.8549618,-0.5954198,20.83529
1.057526,-0.03051758,0.02734375,0.8190918,-1.19084,-1.122137,-0.5267176,20.97647
1.066877,-0.03686523,0.01977539,0.8190918,-1.076336,-1.137405,-0.4427481,20.92941
1.076266,-0.02880859,0.02514648,0.817627,-1.129771,-1.007634,-0.4427481,20.83529
1.085563,-0.02978516,0.02612305,0.8161621,-1.419847,-1.274809,-0.3587786,20.97647
1.094883,-0.03027344,0.02197266,0.8222656,-1.030534,-1.343511,-0.5801527,20.92941
1.104248,-0.03173828,0.02124023,0.8220215,-1.137405,-0.9923664,-0.4580153,20.92941
1.124804,-0.03051758,0.02075195,0.824707,-1.328244,-1.198473,-0.4503817,20.88235
1.134398,-0.02807617,0.02197266,0.8188477,-1.160305,-1.167939,-0.5725191,20.78824
1.143764,-0.03222656,0.02246094,0.8122559,-0.9083969,-1.229008,-0.5572519,20.88235
1.153109,-0.02636719,0.02758789,0.8237305,-1.137405,-1,-0.5038168,20.88235
