Time (s),acc_x,acc_y,acc_z,gx,gy,gz (deg/s)
42.28995132,0.05257151,-0.01518107,0.9863677,0.09722282,1.037393,0.9251972
42.30003071,0.06270216,-0.008862251,0.9932109,-1.072764,1.754383,1.596522
42.30759001,0.05836145,-0.005956983,0.995665,-1.996438,2.053129,1.77961
42.31766892,0.06274291,-0.01653329,1.000464,-1.934859,2.471373,1.047256
42.3277483,0.0579074,-0.01801964,0.9946188,-2.058016,2.112878,1.413433
42.33782721,0.06612903,-0.01020452,1.009745,-2.858533,1.395888,0.3149022
42.34790659,0.0593526,-0.009778289,1.00148,-2.735376,1.097142,0.009754575
42.35798645,0.06420267,-0.02377799,0.9984721,-2.365907,0.2009041,-1.210836
42.36806583,0.04964656,-0.0133112,0.9771356,-1.257499,0.5593992,-0.05127494
42.37814474,0.0506188,-0.01523349,0.9780964,-0.3954031,0.2606533,0.6200497
42.38822413,0.08675168,0.003628304,0.9825627,-0.7648726,-0.2770894,2.939171
42.39830351,0.05259661,-0.02821986,0.9833689,0.8361618,0.8581451,1.352404
42.40838242,0.05935523,-0.01898606,0.9941252,0.3435358,-0.456337,2.328876
42.4184618,0.06125105,-0.02245036,0.9795043,-0.5185596,-1.412324,1.84064
42.42854118,0.05788135,-0.02534939,0.9790027,-0.888029,-2.248812,2.756083
42.43862009,0.0568603,-0.01043929,0.972768,-1.56539,-2.42806,3.976673
42.44869947,0.05446145,-0.006535087,0.9805794,-0.9496073,-1.113578,3.549467
42.45877886,0.04477263,0.004516519,0.9753011,0.7130053,-0.8148321,3.549467
42.46885777,0.04913765,-0.009489539,0.9713198,1.390366,-3.443796,1.352404
42.47893715,0.05882338,-0.01278913,0.9824845,1.020896,-3.204799,1.230345
42.48901606,0.05353679,-0.008389835,0.9927343,0.4666923,-2.308562,0.5590202
42.49909544,0.04626602,-0.002170946,0.9854783,0.7745835,-2.607308,-0.9056881
42.50917482,0.0593901,-0.01891108,1.006291,1.698257,-1.830568,-0.8446586
42.51925468,0.05747909,-0.01063026,1.019968,0.651427,0.0814057,-0.8446586
42.52933359,0.06814497,-0.02601842,1.025706,-1.257499,1.694634,-1.271865
42.53941298,0.05650109,-0.022298,1.004813,-2.365907,1.93363,-0.7836291
42.54949236,0.05163692,-0.01754206,0.9946266,-1.811703,-0.3368386,-0.3564225
42.55957127,0.0472736,-0.006926764,0.9961541,-1.134342,-1.830568,1.291374
42.56965065,0.04725315,0.003212521,0.9981623,-0.2722467,-2.368311,0.3759317
42.57973003,0.05455274,-0.01312766,1.00633,0.3435358,-2.308562,-0.2343635
42.58980894,0.06183869,-0.02416307,1.01453,0.09722282,-1.233076,-0.6005406
42.59988833,0.05847349,-0.02171834,1.020387,-0.8264508,0.2606533,0.07078408
42.60996723,0.06325831,-0.02615998,1.003325,-1.56539,1.097142,-0.3564225
42.62004662,0.05650496,-0.03198802,0.9974548,-2.181172,1.336138,-0.05127494
42.62760592,0.05405405,-0.02528628,0.9897115,-2.61222,1.754383,0.07078408
42.63768578,0.05790181,-0.02676015,0.9848334,-2.304329,1.336138,0.1928431
42.64776516,0.05692104,-0.02097685,0.9843827,-2.181172,0.3204024,-0.173334
42.65784407,0.05836624,-0.02146402,0.9834054,-1.56539,-0.8745813,-0.295393
42.66792345,0.05787811,-0.01371836,0.988319,-1.750125,-1.770819,-0.9056881
42.67800283,0.05550452,-0.0223677,0.993621,-1.442233,-1.352575,-1.332895
42.68808174,0.06325646,-0.02325447,1.005289,-2.735376,-0.2770894,-1.760101
42.69816113,0.06618914,-0.04014012,1.003724,-4.213254,0.3801516,-1.332895
42.70824003,0.06950754,-0.04074582,0.9832798,-3.966941,-0.5758353,-1.271865
42.71831942,0.05974542,-0.01481938,0.9659266,-2.427485,-1.412324,-1.210836
42.7283988,0.05734099,-0.01529144,0.967872,-0.888029,-2.487809,-1.577013
42.73847771,0.05689051,-0.01619332,0.9780858,-0.1490902,-1.950067,-2.248337
42.74855709,0.0598274,-0.02870572,0.9819005,1.144053,-1.173327,-2.248337
42.75863648,0.04973179,-0.02137152,0.9994709,0.7745835,-0.03809267,-1.149806
42.76871538,0.0560796,-0.02847166,1.020347,-0.7032943,2.112878,-0.5395111
42.77879477,0.04926846,-0.01454238,1.012165,-2.920111,3.726106,0.1928431
42.78887463,0.05019654,-0.01074063,1.002941,-3.597472,4.980839,-0.173334
42.79895401,0.05356252,-0.002030588,1.007371,-3.289581,5.817328,-1.88216
42.80903292,0.05306337,-0.01128071,0.9932036,-3.043268,5.817328,-2.126278
42.8191123,0.05404755,-0.01075275,1.000505,-1.934859,4.263849,-2.309367
42.82919169,0.05701263,-0.03532743,1.003274,-2.796955,3.248113,-1.577013
42.83927059,0.0458459,-0.02579865,0.9858218,-2.365907,0.6191484,-1.577013
42.84934998,0.04384004,-0.01335751,0.9703272,-1.996438,-1.830568,-1.577013
42.85942888,0.048184,-0.01916528,0.9663957,-0.6417161,-3.204799,-1.88216
42.86950827,0.04870668,-0.02780647,0.9726688,0.7745835,-1.890318,-0.173334
42.87958765,0.04775815,-0.0258332,0.9799807,0.8361618,-1.770819,-0.1123045
42.88966656,0.0487473,-0.02286998,0.99119,0.5898488,-2.129314,0.1318136
42.89974594,0.05794552,-0.02521143,1.001388,-0.5801378,-1.591572,0.009754575
42.90982533,0.06176399,-0.01801976,0.9941292,-1.319077,-0.2173402,0.6810792
42.91990423,0.06566955,-0.02615818,1.003323,-2.119594,0.2606533,0.1318136
42.92998362,0.06418872,-0.01944372,0.9975251,-1.134342,0.49965,0.9251972
42.940063,0.06418221,-0.01800296,0.9965607,-1.503812,0.7386467,0.2538726
42.94762278,0.0598319,-0.0189977,0.9921784,-0.9496073,0.3801516,-0.5395111
42.95770168,0.06028346,-0.01469906,0.9853914,-0.02593367,1.097142,-1.760101
42.96778107,0.05788848,-0.02484914,0.9819254,0.7130053,1.097142,-2.248337
42.97786045,0.06076338,-0.02634172,0.9741282,0.7745835,0.7386467,-2.797603
42.98793936,0.05596987,-0.02288858,0.9872915,1.882992,0.7983959,-2.675544
42.99801874,0.05793466,-0.03299344,0.990635,1.513522,1.21664,-1.760101
43.00809813,0.05986505,-0.032989,0.9911201,0.405114,0.8581451,-1.027747
43.01817703,0.05788879,-0.01951438,0.986824,-0.2722467,0.2606533,-0.7225996
43.02825642,0.05357071,-0.03304766,0.9823655,-0.08751191,-1.053829,0.4369612
43.0383358,0.05549227,-0.02142419,0.9902205,0.158801,-2.189063,0.1928431
43.04841471,0.05841738,-0.0228088,0.9999422,-0.02593367,-2.009816,0.4979907
43.05849409,0.05795652,-0.03003694,1.000872,-0.02593367,-1.173327,-0.1123045
43.06857395,0.05599065,-0.01460033,1.00194,-0.2106684,-0.7550829,-0.295393
43.07865286,0.05889173,-0.02137069,0.9984908,0.158801,-0.09784186,-0.295393
43.08873224,0.05983283,-0.01608619,0.9951157,0.2819575,0.6788976,-0.6005406
43.09881163,0.05935508,-0.01510705,0.9975551,0.5898488,1.515386,-1.454954
43.10889053,0.06086008,-0.03340755,1.001336,1.144053,2.531122,-1.210836
43.11896992,0.0599193,-0.03335728,1.009609,-0.1490902,3.42736,-0.3564225
43.1290493,0.0560393,-0.02807339,1.006725,-1.19592,2.71037,0.1318136
43.13912821,0.05499453,-0.02194279,0.9843783,-0.9496073,1.037393,-0.05127494
43.14920759,0.04870639,-0.01131993,0.9873673,-1.072764,-0.456337,-0.1123045
43.15928698,0.05839925,-0.02284779,0.9936159,-0.9496073,-0.3965878,1.047256
43.16936588,0.05408768,-0.02472906,1.00188,-1.319077,-0.2770894,0.4369612
43.17944527,0.0545411,-0.02333592,0.9931293,-0.3954031,-0.157591,-0.1123045
43.18952417,0.05452344,-0.01319064,0.9961106,-0.7032943,-0.9940796,-0.295393
43.19960356,0.05600179,-0.02766911,0.9940751,-0.3338249,-1.113578,-0.9056881
43.20968294,0.05749053,-0.03582133,1.001324,-0.6417161,-0.6355845,-0.2343635
43.21976185,0.05166233,-0.02524609,0.9965264,-0.5185596,-0.157591,0.6810792
43.22984171,0.05119186,-0.03200997,0.9945391,-0.3338249,-0.456337,0.6810792
43.23992109,0.05406846,-0.0281648,0.9921271,-0.3954031,-0.6953337,1.047256
43.25000048,0.05649427,-0.03055627,0.9950305,-1.19592,-0.2770894,0.4369612
43.25755978,0.05209902,-0.01952469,0.985855,-1.750125,-0.3368386,1.047256
43.26763868,0.0525884,-0.01902409,0.9887774,-1.072764,-1.053829,0.1318136
43.27771807,0.05499453,-0.01321427,0.9922172,-0.8264508,-0.3965878,0.2538726
43.28779697,0.05310164,-0.0223515,0.9965428,-0.08751191,-0.3965878,0.1928431
43.29787636,0.05115436,-0.01851292,0.9936478,-0.9496073,-0.3965878,0.4979907
43.30795574,0.05256733,-0.01519007,0.9849077,-0.7032943,-0.5160862,-0.05127494
43.31803465,0.05015081,-0.01859762,0.9800228,0.09722282,-0.8148321,0.009754575
43.32811403,0.05016026,-0.01954713,0.9824501,0.5282705,-0.456337,0.6200497
43.33819389,0.06275824,-0.02522882,0.9979777,0.4666923,0.9178943,0.3149022
43.34827328,0.05404026,-0.0161025,0.9931736,0.3435358,1.754383,0.6200497
43.35835218,0.05550018,-0.01849769,0.995591,0.7130053,1.21664,-0.6005406
43.36843157,0.04825994,-0.01706233,0.9946321,0.7130053,1.634884,-1.027747
43.37851095,0.04587364,-0.02622391,0.9950649,0.8361618,2.292126,-1.088777
43.38858986,0.05072093,-0.02713683,1.002841,0.405114,2.172627,-1.454954
43.39866924,0.05021651,-0.02233567,0.9994647,0.03564457,2.770119,-1.577013
43.40874863,0.05746729,-0.03878082,0.9906003,-0.3954031,2.531122,-1.577013
43.41882753,0.05064451,-0.03069555,0.9731364,-0.5801378,1.93363,0.07078408
43.42890692,0.05254143,-0.02639883,0.9658618,-0.02593367,1.336138,0.2538726
43.43898582,0.04870545,-0.02732422,0.9726717,1.328788,0.0814057,-0.173334
43.44906521,0.04869926,-0.0205487,0.9766058,2.006148,-0.7550829,1.230345
43.45914459,0.05647088,-0.01654397,0.999495,1.267209,-0.5160862,1.108286
43.4692235,0.0550731,-0.02468335,1.009179,0.5898488,0.6191484,0.3759317
43.47930288,0.05025914,-0.0241837,1.012592,-0.4569814,1.336138,0.3149022
43.48938274,0.05023883,-0.02228768,1.007251,-0.8264508,1.634884,-0.9056881
43.49946213,0.05020799,-0.02283891,0.9960553,-0.08751191,1.395888,-1.027747
43.50954104,0.04681335,-0.01657816,0.9951227,-0.08751191,0.49965,-1.088777
43.51962042,0.05454932,-0.01943892,0.9994789,0.3435358,0.1411549,-1.515983
43.5296998,0.05168929,-0.03246188,0.9994021,-0.2722467,0.49965,-1.699072
43.53977871,0.05214195,-0.02476648,0.9960421,-0.2722467,0.6191484,-1.577013
43.54985809,0.05407389,-0.02427379,0.9975035,0.651427,1.455637,-1.088777
43.559937,0.0487662,-0.02913326,0.9921253,-0.08751191,2.531122,-1.515983
43.57001638,0.04825884,-0.03355186,0.9794469,-0.2106684,2.949367,-1.515983
43.57757568,0.04289584,-0.0196185,0.9717497,-0.2106684,2.471373,-1.515983
43.58765507,0.04098079,-0.02395421,0.9726982,-0.08751191,1.097142,-1.638042
43.59773397,0.04340971,-0.02536918,0.9775538,0.405114,0.6191484,-2.065249
43.60781384,0.04585241,-0.0272394,0.9867863,0.5898488,0.3204024,-2.248337
43.61789322,0.0487693,-0.02815676,0.9940777,0.405114,-0.03809267,-2.065249
43.6279726,0.05309916,-0.021387,0.9965487,-0.2722467,0.1411549,-1.638042
43.63805151,0.05119325,-0.03200698,0.9950257,0.158801,-0.2770894,-1.454954
43.64813089,0.04973102,-0.02379778,0.9970231,-0.02593367,-0.2770894,0.2538726
43.6582098,0.05406661,-0.02089503,0.9980107,0.158801,-0.157591,0.009754575
43.66828918,0.0477856,-0.01850045,0.9960835,0.158801,-0.3965878,-0.05127494
43.67836857,0.05649614,-0.01600473,1.008744,0.09722282,-0.03809267,-1.027747
43.68844748,0.04781116,-0.02571923,0.9984729,-0.08751191,1.336138,-0.9667177
43.69852686,0.05167086,-0.02037859,1.003855,-0.2106684,1.873881,-1.393924
43.70860624,0.04923203,-0.01946987,0.9951033,0.2819575,1.93363,-2.309367
43.71868515,0.04777428,-0.01900969,0.9917009,0.5282705,1.276389,-2.004219
43.72876453,0.04776375,-0.01709268,0.9897661,0.405114,0.4399008,-1.332895
43.73884392,0.04970327,-0.02337251,0.98778,0.89774,0.1411549,-1.454954
43.74892283,0.04729497,-0.02724732,0.9853253,0.3435358,-0.3368386,-0.8446586
43.75900269,0.04583506,-0.02048787,0.9868273,0.89774,-0.7550829,-1.760101
43.76908207,0.05212629,-0.03013423,0.9857906,0.9593183,-0.5160862,-1.699072
43.77916145,0.04586775,-0.02720641,0.9921392,0.7745835,0.1411549,-1.271865
43.78924036,0.05358822,-0.03058542,0.990653,0.158801,0.3801516,-0.9667177
43.79931974,0.04972326,-0.02623903,0.9921421,0.03564457,0.7983959,-1.088777
43.80939865,0.05354514,-0.02146462,0.9838957,0.5898488,0.6191484,-1.94319
43.81947804,0.05067537,-0.02141579,0.9921707,1.082475,-0.2173402,-1.638042
43.82955742,0.05889018,-0.02185894,0.9975145,1.267209,-1.113578,-2.797603
43.83963633,0.05358963,-0.0218539,0.9989785,1.020896,-1.950067,-2.187308
43.84971571,0.05600799,-0.03444463,0.9901411,0.8361618,-2.487809,-1.210836
43.85979509,0.05309823,-0.02429851,0.9936112,1.513522,-3.14505,-0.417452
43.869874,0.05310892,-0.02573027,0.9960355,1.451944,-2.667057,-0.9056881
43.87995338,0.05215636,-0.02328074,1.002377,0.651427,-2.069565,-1.332895
43.89003277,0.05354825,-0.0117596,0.9936869,0.158801,-0.9343305,-0.9667177
43.89759255,0.05840158,-0.01993329,0.9970399,0.158801,-0.2173402,-0.9667177
43.90767145,0.05405545,-0.01655477,0.998037,-0.3338249,0.4399008,-0.9056881
43.91775084,0.05597762,-0.01608307,0.9960919,1.020896,0.7386467,-1.760101
43.92783022,0.04829714,-0.01407285,1.010222,0.2203793,1.754383,-0.9056881
43.93790913,0.05314922,-0.02612854,1.009658,-0.2722467,2.829868,-1.210836
43.94798851,0.0473283,-0.01893207,1.004354,-0.6417161,3.009116,-1.149806
43.95806789,0.05458186,-0.02664271,1.004301,-0.9496073,2.770119,-1.210836
43.9681468,0.0540353,-0.01853776,0.9892659,-0.7648726,1.575135,-1.94319
43.97822619,0.04149202,-0.02486137,0.9819379,-0.2106684,0.4399008,-1.699072
43.98830557,0.046297,-0.0185915,0.9814857,0.651427,-0.09784186,-1.271865
43.99838448,0.04292746,-0.02100528,0.9814736,0.89774,-0.5160862,-0.2343635
44.00846386,0.05019373,-0.02820367,0.9862905,0.3435358,-0.6355845,-0.4784815
44.01854277,0.05119465,-0.02763972,0.9994317,-0.5185596,0.49965,-0.4784815
44.02862263,0.04924225,-0.02672165,0.9921396,-0.6417161,1.21664,-0.173334
44.03870201,0.05112647,-0.009844389,0.9917539,-1.011186,1.156891,0.2538726
44.0487814,0.0525588,-0.01569331,0.9814984,0.2819575,0.7386467,0.1318136
44.0588603,0.05451291,-0.01127363,0.9941757,0.2819575,0.9776434,0.3149022
44.06893969,0.04972699,-0.01895726,0.9999722,-0.1490902,1.634884,-0.05127494
44.07901907,0.05312923,-0.01889776,1.009216,-0.1490902,1.814132,-0.4784815
44.08909798,0.0507011,-0.0194208,1.002888,0.09722282,1.21664,-1.638042
44.09917736,0.05358126,-0.01750763,0.9999781,-0.3338249,1.276389,-1.760101
44.10925674,0.05504148,-0.0320251,0.9916163,-0.02593367,1.575135,-1.577013
44.11933565,0.0501632,-0.02342014,0.9799935,-0.888029,0.9178943,0.07078408
44.12941504,0.04821159,-0.01134729,0.982988,0.03564457,0.3801516,-0.05127494
44.13949394,0.04921467,-0.02144686,0.9873055,0.7745835,1.395888,-0.5395111
44.14957333,0.04483383,-0.01329381,0.9805457,1.020896,2.172627,0.009754575
44.15965271,0.0463077,-0.015659,0.9878294,0.89774,2.351875,-1.088777
44.16973162,0.04533669,-0.01858322,0.9829463,1.328788,2.71037,-1.638042
44.17981148,0.04729513,-0.02239781,0.9897342,0.8361618,2.471373,-1.271865
44.18989086,0.04679661,-0.01661415,0.9892831,0.5282705,1.21664,-1.454954
44.19997025,0.03909117,-0.01853691,0.9912238,0.9593183,0.6191484,-2.309367
44.21004915,0.04391691,-0.02143582,0.9897427,0.89774,0.4399008,-1.577013
44.21760845,0.04537822,-0.01946375,0.9965663,0.4666923,-0.09784186,-1.271865
44.22768784,0.0458896,-0.02424992,1.002376,-0.1490902,-0.09784186,-1.393924
44.23776674,0.03216553,0.04266804,0.9857613,-1.56539,-0.7550829,-2.248337
44.24784613,0.05453551,-0.0364407,0.9794245,-0.2106684,-0.03809267,-1.210836
44.25792551,0.04440242,-0.01124519,1.000023,-0.08751191,-0.3965878,-1.393924
44.26800442,0.0463638,-0.01893279,1.004354,-0.6417161,0.49965,-2.004219
44.2780838,0.04586233,-0.0223689,0.9946017,-0.7648726,1.873881,-1.577013
44.28816366,0.04393876,-0.01847933,0.9999796,-0.5801378,1.336138,-2.736573
44.29824305,0.05610066,-0.04976272,1.008539,-0.9496073,1.515386,-0.9667177
44.30832195,0.04395411,-0.01408208,1.009252,-0.888029,2.71037,0.7421087
44.31840134,0.04341483,-0.01372016,0.9897899,-0.4569814,1.873881,0.1928431
44.32848072,0.04488606,-0.0156061,0.9965901,-0.3338249,1.21664,0.6810792
44.33855963,0.04247558,-0.02191016,0.9912007,-0.3954031,2.112878,1.596522
44.34863901,0.03762243,-0.008886959,0.9922568,-0.02593367,1.93363,0.3149022
44.3587184,0.04582916,-0.02147037,0.9839016,0.2819575,1.694634,-0.4784815
44.3687973,0.04247403,-0.02239841,0.9902246,0.09722282,1.873881,-1.332895
44.37887669,0.04250937,-0.02523194,0.9999397,-1.380655,3.068865,-1.332895
44.38895559,0.04009347,-0.03106275,0.9930935,-1.011186,3.128614,-0.7836291
44.39903498,0.0391437,-0.03297148,0.996489,-2.058016,2.71037,-0.8446586
44.40911436,0.04295334,-0.0228893,0.9887614,-2.920111,2.411624,0.1928431
44.41919327,0.03810172,-0.01374211,0.9868742,-1.996438,1.156891,1.108286
44.42927265,0.03427271,-0.01901677,0.9921979,-1.19592,-0.6355845,0.6200497
44.43935251,0.04395317,-0.02572211,0.9984758,-0.3954031,-1.233076,0.6810792
44.4494319,0.03478006,-0.02332668,0.9970374,-0.7032943,-0.8745813,0.6200497
44.4595108,0.04441869,-0.01702922,1.000475,-0.5185596,-0.7550829,-0.4784815
44.46959019,0.04204401,-0.02907532,1.00235,-0.4569814,0.0814057,-0.417452
44.47966957,0.04680684,-0.02386592,0.9863194,-1.134342,0.3801516,-0.3564225
44.48974848,0.04440612,-0.03451325,0.9804173,-0.6417161,-0.3368386,0.8031382
44.49982786,0.03903274,-0.01381337,0.9751942,0.405114,-1.890318,1.169315
44.50990677,0.04050351,-0.01715506,0.9805256,0.405114,-2.547559,0.7421087
44.51998615,0.03618761,-0.01516631,0.99076,0.4666923,-2.069565,0.7421087
44.53006554,0.03569916,-0.01711967,0.9868556,0.2203793,-1.113578,0.6810792
44.53762484,0.03570706,-0.01419317,0.992226,-0.02593367,-0.09784186,0.07078408
44.5477047,0.03770347,-0.02132054,1.009213,-0.888029,1.575135,-0.4784815
44.5577836,0.04200511,-0.02430978,0.9931331,-0.888029,2.590872,-0.6005406
44.56786299,0.03572317,-0.0248267,0.9882686,-0.2106684,1.93363,1.047256
44.57794237,0.03906576,-0.01519714,0.9854047,1.144053,0.7386467,1.535492
44.58802128,0.04249139,-0.02478568,0.994103,1.451944,0.9178943,2.511965
44.59810066,0.04151279,-0.02093738,0.9926673,1.082475,0.3204024,3.915644
44.60817957,0.03954878,-0.008406268,0.9917716,0.7130053,-1.890318,4.647998
44.61825895,0.05755019,-0.04975564,1.009512,-2.24275,-4.041288,5.929617
44.62833834,0.05403856,-0.01271175,0.9956273,2.745087,-4.579031,8.431828
44.63841724,0.05548453,-0.01077266,0.9970977,1.759835,-6.550754,9.225211
44.64849663,0.06221248,0.007123677,1.004987,2.375618,-7.626239,9.34727
44.65857601,0.07234713,-0.000126537,1.001042,4.222965,-7.865236,10.14065
44.66865492,0.07958181,0.007154625,1.007894,5.577686,-8.880973,11.54433
44.6787343,0.09601251,0.005300832,1.018089,5.885578,-9.538214,13.37522
44.68881369,0.09258037,0.01633012,1.008426,8.533442,-10.31495,16.12155
44.69889355,0.104719,-0.00481998,1.018021,9.026069,-12.46592,18.68478
44.70897245,0.1008945,-0.00038662,1.033622,6.378203,-12.82442,25.03185
44.71905184,0.1380401,-0.005181434,1.033565,3.853496,-13.12317,29.6701
44.72913122,0.1292761,-0.009246865,1.000943,2.745087,-15.09489,34.79658
44.73921013,0.1210795,-0.017008,0.9945765,1.451944,-16.94711,41.20467
44.74928951,0.1161267,0.02441107,0.9865593,2.745087,-15.75213,47.91792
44.75936842,0.1249443,-0.01747538,0.9965172,2.560353,-13.42191,52.86131
44.7694478,0.1200712,0.0027786,0.9971305,3.422448,-13.84016,57.68264
44.77952719,0.1307952,-0.0183036,1.017919,5.885578,-11.68918,58.47603
44.78960609,0.146247,-0.0172796,1.025699,4.961904,-7.805487,61.71059
44.79968548,0.1379987,-0.01690843,1.008676,4.961904,-5.116773,64.33486
44.80976486,0.1407908,0.001787581,0.9902959,4.961904,-0.9940796,68.97311
44.81984377,0.1330581,-0.01571121,0.9687846,5.823999,3.188363,72.45178
44.82992315,0.1205106,-0.0133153,0.9678355,6.747673,4.861341,74.89297
44.84000254,0.1010978,0.01647095,0.9519729,6.562938,4.861341,78.61577
44.84756231,0.1083005,-0.01510995,0.9128464,4.284543,9.28278,81.7893
44.85764122,0.08382191,-0.005180351,0.9620737,2.868244,7.908549,85.75622
44.8677206,0.08393347,-0.0398545,0.9696489,0.3435358,8.446291,89.54005
44.87779999,0.07522711,-0.03361269,0.9662872,-0.5185596,7.908549,94.42241
44.8878789,0.05357829,-0.03982018,0.9789181,0.9593183,7.968298,94.97167
44.89795828,0.06034436,-0.03347988,0.9896569,0.5898488,8.267043,96.37535
44.90803766,0.06034978,-0.03395314,0.9911138,1.328788,10.17902,100.3423
44.91811657,0.04258266,-0.04010677,1.012015,0.09722282,12.86773,102.7835
44.92819595,0.04098251,-0.005523674,0.9898415,-0.2106684,12.74823,107.6048
44.93827534,0.03033554,0.007965462,0.9889583,0.89774,10.89601,110.7783
44.94835424,0.03900193,0.01618522,0.9914346,2.560353,6.41482,113.8298
44.95843411,0.03463009,0.03066153,0.9934724,4.961904,4.323598,114.0129
44.96851349,0.03415622,0.03940768,1.004231,4.346121,4.622344,114.9894
44.9785924,0.0336783,0.03990157,1.006181,4.346121,8.386542,118.7122
44.98867178,0.01632943,0.02973134,1.001267,2.006148,9.820522,121.8857
44.99875116,-0.003475319,0.03692037,0.9964592,1.451944,7.908549,123.7776
45.00883007,-0.007357643,0.0349255,0.9862312,0.9593183,3.726106,123.9607
45.01890945,-0.02091236,0.05614051,0.9873437,0.5898488,0.0814057,127.0122
45.02898884,-0.01266377,0.04364707,0.9935875,-0.2722467,-2.009816,125.0592
45.03906775,-0.005411439,0.04078295,0.9974574,-1.873281,-1.292826,126.3408
45.04914713,0.02125588,-0.006895208,1.004447,-4.213254,0.3204024,127.1342
45.05922651,0.001757023,0.01979659,0.9559622,-7.230588,-0.03809267,128.721
45.06930542,-0.01082951,0.004651483,0.9257098,-9.262671,-2.846304,129.2092
45.0793848,-0.02440267,0.02049274,0.9155975,-8.831622,-5.475268,128.721
45.08946419,-0.02791012,0.05318137,0.8992537,-5.013772,-6.311757,128.9041
45.09954405,-0.006042816,0.01039712,0.9184418,-3.104846,-7.626239,125.7916
45.10962296,-0.01631133,0.07409479,0.9266222,0.9593183,-9.478465,124.632
45.11970234,-0.01769809,0.07858693,0.9514679,5.577686,-9.77721,124.2658
45.12978125,0.02635704,0.07122754,1.003944,8.96449,-10.13571,122.9232
45.13986063,-0.002117156,0.1084987,1.029983,11.05815,-10.13571,121.3364
45.14994001,0.000997004,0.07066685,1.072573,12.72076,-10.8527,120.6651
45.16001892,0.02176501,0.06832505,1.081302,12.35129,-11.33069,119.2004
45.16757822,0.02274578,0.06254175,1.081752,10.93499,-10.8527,118.407
45.1776576,0.02566389,0.03495658,1.065524,7.363455,-9.000471,119.5055
45.18773699,0.01693209,0.02271686,1.036747,6.439782,-7.685989,115.6607
45.1978159,0.006610376,0.04217271,0.9867511,6.624516,-6.909249,110.5342
45.20789576,0.004637802,0.01492225,0.9471714,6.993986,-5.774014,105.7129
45.21797514,-0.005116279,0.02243914,0.9160811,11.42762,-4.758278,100.9526
45.22805405,0.00807007,-0.03053587,0.9259683,12.53603,-4.519281,96.37535
45.23813343,0.005207581,-0.02513729,0.941575,12.72076,-0.8745813,92.53049
45.24821281,0.009117166,-0.04248048,0.9438998,13.33655,3.785855,87.28196
45.25829172,0.00042491,-0.04008769,0.9419745,12.78234,6.713565,82.52165
45.26837111,-0.006849715,-0.01545026,0.9499155,13.82917,8.446291,78.98194
45.27845049,-0.002953752,-0.0143959,0.9640307,15.98441,11.613,75.86944
45.2885294,-0.00672154,-0.01565959,0.9941961,17.77018,13.34572,69.94958
45.29860878,-0.004724036,-0.01066168,1.022449,22.57328,14.54071,62.565
45.30868816,-0.01424688,-0.007981701,1.067241,21.77276,15.49669,59.51353
45.31876707,0.001284428,-0.01115101,1.09884,17.95491,16.51243,59.14735
45.32884645,0.001233607,0.004257059,1.09504,14.99916,17.46842,59.20838
45.33892536,0.005071456,0.01100546,1.094105,12.22814,16.45268,56.58411
45.34900522,0.008789667,0.03155923,1.064057,10.31921,15.0187,55.05837
45.35908461,0.002462934,0.03482534,1.04705,9.087646,9.99977,54.99734
45.36916399,0.008739753,0.02369324,1.039678,8.102395,4.084601,56.46205
45.3792429,0.01312013,0.01844869,1.048889,8.225552,-1.113578,52.86131
45.38932228,0.01309053,0.02177947,1.04161,9.949742,-4.101037,47.49072
45.39940167,0.01409825,5.19E-05,1.037098,10.25763,-4.997275,40.89953
45.40948057,0.01997232,-0.02400243,1.045706,7.54819,-2.846304,39.12967
45.41955996,0.02772888,-0.04524574,1.040705,3.853496,0.9178943,37.35981
45.42963934,0.02859745,-0.0401172,1.012025,0.2203793,2.949367,35.89511
45.43971825,0.00867337,-0.02688083,0.9712453,-0.8264508,1.395888,32.53848
45.44979763,0.003784552,-0.02072312,0.9537683,-0.3338249,-0.5758353,28.32745
45.45987701,0.00567557,-0.02613742,0.9357291,0.5898488,-1.053829,29.30392
45.46995592,0.00555129,-0.005068295,0.9115264,1.882992,-0.9940796,30.58554
45.48003531,0.002202988,0.002261935,0.9276317,3.668761,-1.233076,31.80613
45.48759508,0.000817919,-0.005365199,0.942185,4.284543,-1.71107,32.90466
45.49767447,-0.005789898,-0.01378985,0.9844745,4.346121,-1.830568,31.37892
45.50775337,0.0233685,-0.03413919,1.043696,2.621931,2.351875,29.48701
45.51783276,0.02303981,-0.07260273,1.062441,0.03564457,6.474569,28.08333
45.52791214,0.02006916,-0.04804004,1.057726,-3.166424,7.13181,22.6517
45.53799105,0.01230266,-0.03603148,1.050992,-5.567976,7.8488,19.11199
45.54807043,-0.0013576,-0.01795292,1.01267,-5.506398,7.370807,12.76492
45.55814982,-0.005314006,-0.01622774,0.9800798,-3.535894,6.295321,6.295794
45.56822872,-0.02032384,0.004968192,0.9782735,-2.673798,5.63808,4.525939
45.57830811,-0.01397186,-0.01957998,0.9849322,-2.735376,3.785855,2.511965
45.58838701,-0.01724782,-0.04749312,0.9944977,-4.213254,2.172627,0.6810792
45.5984664,-0.0123852,-0.05710158,0.9997883,-3.905363,-0.09784186,-2.187308
