time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
2.47994, -0.03804687, 0.03009338, 1.001783, -1.062098, -0.1494877, 2.011902, 20.55294
2.499939, -0.0412207, 0.02888062, 1.003977, -1.275512, 0.1249025, 2.133854, 20.55294
2.519934, -0.02657226, 0.02890503, 1.005399, -1.092585, 0.5517318, 0.9448293, 20.64706
2.539935, -0.03096679, 0.01840881, 1.011958, 0.2793658, -0.08851218, -0.2441951, 20.64706
2.559934, -0.04292969, 0.01988281, 1.02098, 0.06595123, 0.1553903, -0.0002926588, 20.64706
2.579938, -0.03926758, 0.01863708, 1.008121, 0.2793658, 1.466366, 1.798488, 20.64706
2.605354, -0.04268555, 0.02401489, 0.9969017, -0.1169757, 1.801732, 1.676537, 20.6
2.619955, -0.05953125, 0.01961731, 0.9996268, 0.8891219, 0.03343904, 0.6399512, 20.69412
2.639946, -0.04195313, 0.04059204, 0.9988956, 0.3708293, 0.7041708, 0.8533659, 20.6
2.659938, -0.0255957, 0.03106934, 0.9766993, -1.153561, 1.83222, 0.2740976, 20.6
2.679936, -0.04146484, 0.008424071, 1.003671, -1.397464, 0.3688049, -0.2137073, 20.6
2.69994, -0.03804687, 0.01645813, 1.003271, 0.5537561, 0.5517318, 0.1216585, 20.6
2.719942, -0.04292969, 0.02450623, 1.004434, 0.9196098, 0.521244, -0.274683, 20.64706
2.739934, -0.04268555, 0.04105957, 0.9903393, 1.102537, 1.009049, -0.4576097, 20.55294
2.759936, -0.05025391, 0.0481366, 0.9891172, -1.306, 1.222463, 0.2740976, 20.6
2.779936, -0.04415039, 0.0298584, 0.9998302, -2.251122, 1.923683, 0.7009268, 20.64706
2.805545, -0.04537109, 0.01792786, 0.9971204, -1.245024, 0.521244, 0.3045854, 20.6
2.819951, -0.03707031, 0.01256165, 0.9929649, -0.2999024, 0.2163659, -0.5490732, 20.6
2.839936, -0.05171875, 0.02839478, 0.9942022, 0.6757073, 1.496854, 0.2131219, 20.6
2.85994, -0.05342773, 0.01790344, 0.9915816, 0.1269268, 1.496854, 0.6094635, 20.50588
2.879938, -0.05513672, 0.01693603, 0.9939682, -0.3913659, 0.06392682, 0.2740976, 20.6
2.899938, -0.04805664, 0.008172606, 0.9930337, 0.03546345, -0.3324146, -0.0002926588, 20.69412
2.919931, -0.05220703, 0.02135925, 0.9959685, 0.9805853, 0.2163659, 1.005805, 20.69412
2.939935, -0.05000977, 0.02935486, 0.9983564, -0.2694147, 0.3383171, 0.9448293, 20.69412
2.959939, -0.04341797, 0.02960571, 0.9891236, -1.336488, -0.1494877, 0.2436098, 20.50588
2.97994, -0.04488281, 0.03083313, 0.9991322, -2.464537, -0.6068048, -0.06126827, 20.6
3.005675, -0.04073242, 0.02329224, 0.9983042, -1.824293, 0.3078293, 0.8838537, 20.6
3.019954, -0.04170898, 0.0215625, 0.9903443, -0.7572196, 1.801732, 1.646049, 20.64706
3.039949, -0.04537109, 0.01110046, 1.004178, -1.001122, 1.283439, 0.8228781, 20.55294
3.059937, -0.04952148, 0.01549622, 0.9937407, -0.4523415, 0.9480732, 0.6399512, 20.55294
3.07994, -0.05123047, 0.02838989, 0.9793874, -0.6962439, 1.131, 1.219219, 20.64706
3.09994, -0.05098633, 0.03205139, 0.9823209, -1.062098, 0.7956342, 1.554585, 20.64706
3.119935, -0.04854492, 0.0244989, 0.9883785, -1.915756, -0.1799756, 0.6094635, 20.64706
3.139933, -0.0634375, 0.01062744, 0.9971242, -1.336488, -1.247049, 0.670439, 20.69412
3.159936, -0.04097656, 0.006228637, 1.000536, 0.1574147, 0.002951264, 1.707024, 20.69412
3.179935, -0.04415039, 0.02061035, 1.00006, 1.590341, 0.6127074, 1.585073, 20.6
3.205838, -0.0465918, 0.0298468, 0.9820231, 1.681805, 0.1249025, 1.280195, 20.64706
3.219951, -0.04415039, 0.03812439, 0.9927959, -0.2389269, 0.2773415, 1.097268, 20.55294
3.23994, -0.0478125, 0.02815002, 0.9927641, -1.366976, -0.6982683, -0.884439, 20.64706
3.259936, -0.05733398, 0.01160034, 1.003694, -1.062098, -1.978756, -1.219805, 20.64706
3.279936, -0.05025391, 0.01475281, 0.9959073, -0.4218536, -0.4543658, 1.889951, 20.64706
3.299936, -0.04390625, 0.006713256, 1.006068, 1.041561, 0.8870975, 2.682634, 20.64706
3.319932, -0.03829101, 0.01452515, 1.017057, 1.407415, -0.8202195, 0.03019512, 20.64706
3.339937, -0.03414062, 0.03473022, 1.000325, 0.3708293, 0.4602683, 0.03019512, 20.64706
3.359938, -0.04805664, 0.02473328, 0.995414, -0.7572196, 0.4907561, 0.6094635, 20.64706
3.379934, -0.04634766, 0.01720642, 1.006099, -0.6962439, 0.1553903, 2.04239, 20.64706
3.406018, -0.03438476, 0.01013733, 1.002392, 1.681805, 0.7956342, 2.103366, 20.6
3.419977, -0.03511719, 0.01133667, 1.01072, 1.773268, 0.9480732, 1.981415, 20.50588
3.439946, -0.03658203, 0.02156494, 1.00882, 1.651317, 1.344415, 1.066781, 20.6
3.459941, -0.03707031, 0.03448242, 0.9939007, -0.208439, 0.5822196, 0.5789756, 20.6
3.47994, -0.05098633, 0.03324829, 0.9935246, -2.129171, 0.4297805, 1.402146, 20.6
3.499936, -0.04268555, 0.0181781, 1.002008, -1.001122, 1.222463, 1.524098, 20.74118
3.519936, -0.03682617, 0.005023804, 1.013391, 0.7976585, 0.3688049, -0.3966341, 20.69412
3.539932, -0.03975586, 0.01499512, 0.9951838, 1.956195, 0.978561, -0.732, 20.64706
3.559932, -0.04683594, 0.03207153, 0.9981786, 0.248878, 1.649293, 1.188732, 20.55294
3.579937, -0.05660156, 0.03496521, 0.9971255, -1.397464, 1.100512, 1.49361, 20.74118
3.606225, -0.04878906, 0.01987061, 0.995231, -0.9401464, -0.1799756, 0.2131219, 20.6
3.620254, -0.04878906, 0.01135071, 1.000101, 0.096439, -0.3933902, -0.4576097, 20.64706
3.63994, -0.05098633, 0.01572083, 0.9922682, 1.651317, -0.1799756, 0.06068292, 20.69412
3.659936, -0.04634766, 0.03400391, 0.9898522, 0.2183902, 0.9175854, 1.646049, 20.6
3.679942, -0.04610352, 0.03496704, 0.9932358, -1.153561, 1.740756, 1.889951, 20.69412
3.699942, -0.04537109, 0.02036438, 1.00299, -1.001122, 0.03343904, -0.9149269, 20.6
3.719936, -0.05367188, 0.0274292, 0.9906293, -0.1474634, 0.1249025, -0.9454146, 20.69412
3.739937, -0.05757813, 0.01913513, 0.9807999, -0.3913659, 0.7956342, 1.676537, 20.6
3.759938, -0.04976563, 0.01621155, 0.992005, -0.1169757, 1.283439, 1.798488, 20.69412
3.779937, -0.04585938, 0.01864319, 0.9922618, 0.1269268, 0.3688049, -0.3661463, 20.6
3.806367, -0.055625, 0.03570251, 0.9959634, 0.096439, -0.3933902, 0.03019512, 20.64706
3.820349, -0.05635742, 0.04081116, 0.9744956, -0.3303902, 0.6431952, 0.670439, 20.50588
3.83994, -0.05293945, 0.02889648, 0.986855, -1.336488, 0.1249025, -0.579561, 20.64706
3.859935, -0.06026367, 0.02328735, 1.003694, -1.549902, 0.4297805, -0.1222439, 20.6
3.87994, -0.0544043, 0.007194824, 0.9959213, -0.2694147, 0.7651464, 1.249707, 20.55294
3.899938, -0.05513672, 0.01598633, 0.9910118, 0.5232683, 1.191976, 1.707024, 20.55294
3.919934, -0.06661133, 0.01328735, 0.9883644, 1.194, -0.271439, -0.09175611, 20.6
3.93994, -0.06441406, 0.02329163, 0.9906089, 1.74278, -1.460464, -1.951512, 20.69412
3.959938, -0.06368164, 0.03181763, 0.9823133, 0.8281464, -0.9726586, -0.1527317, 20.6
3.97994, -0.05513672, 0.02595825, 0.9901461, 0.4927805, 0.06392682, 1.859464, 20.6
4.006534, -0.04585938, 0.039823, 0.9678082, -0.08648777, -2.131195, 0.1826341, 20.64706
4.020502, -0.0634375, 0.02764587, 0.9850128, 0.4318049, -2.405585, -0.6100488, 20.55294
4.039944, -0.04366211, 0.03008178, 0.9967112, -1.397464, -1.826317, -0.6100488, 20.55294
4.059937, -0.03926758, 0.004520874, 1.01491, -1.397464, 0.3078293, 2.347268, 20.64706
4.079942, -0.03389648, -0.005946045, 1.00105, -0.6962439, 0.03343904, 2.04239, 20.55294
4.099941, -0.04488281, -0.006906738, 1.010956, 0.1879025, -1.521439, 0.2436098, 20.55294
4.119941, -0.05342773, 0.01157837, 0.9891364, 0.6452195, -0.5458293, 1.524098, 20.64706
4.13993, -0.04512695, 0.006947021, 1.013911, -0.5133171, 0.4602683, 1.950927, 20.74118
4.159936, -0.05049805, 0.001608276, 1.006127, 0.5537561, -0.271439, 1.676537, 20.6
4.179936, -0.04537109, 0.00817932, 1.005147, 1.346439, -0.4848536, 2.286293, 20.69412
4.206703, -0.04146484, 0.01303284, 1.015876, 2.200098, 0.4602683, 3.810683, 20.69412
4.220618, -0.04195313, 0.01522339, 1.016336, 2.047658, -0.4848536, 1.402146, 20.6
4.239941, -0.02803711, 0.02888123, 1.01192, 1.864732, -0.3324146, 0.4265366, 20.6
4.25994, -0.03194336, 0.03229187, 1.004221, 1.590341, -0.08851218, 0.7314147, 20.6
4.279937, -0.02413086, 0.02817627, 1.002497, 2.596439, 2.228561, 1.646049, 20.50588
4.299939, -0.02706054, 0.03326905, 1.004189, 1.529366, 2.350512, 2.133854, 20.6
4.319935, -0.03584961, 0.04520691, 0.996163, -0.6047806, 2.868805, 1.158244, 20.69412
4.339932, -0.03755859, 0.03717224, 1.003993, -2.068195, 2.502951, -0.274683, 20.64706
4.35994, -0.04610352, 0.02084473, 0.9978847, -0.6962439, 3.35661, -0.1832195, 20.64706
4.379936, -0.06734375, 0.008421631, 0.9966869, 2.108634, 2.045634, 1.219219, 20.64706
4.406828, -0.06124023, 0.03594971, 1.006909, 1.346439, 0.521244, 1.463122, 20.6
4.420722, -0.04, 0.03352295, 0.9990773, 0.4927805, 1.161488, 0.9143414, 20.69412
4.439943, -0.04561523, 0.04349426, 0.9925238, 0.3708293, 1.771244, 0.2740976, 20.6
4.459937, -0.04756836, 0.04177856, 0.9910666, -1.001122, 1.557829, 1.005805, 20.64706
4.479936, -0.04366211, 0.02646484, 1.004735, -0.6047806, 1.527341, 2.133854, 20.6
4.49994, -0.03877929, 0.01963501, 1.009977, 0.8586341, 1.588317, 1.646049, 20.50588
4.519935, -0.04219727, 0.02741455, 1.012462, 1.163512, 0.4907561, -0.8539513, 20.64706
4.539936, -0.06783203, 0.04373413, 0.9911278, 0.7366829, 0.06392682, -0.884439, 20.64706
4.559939, -0.06490234, 0.06418701, 0.9789246, -1.976732, 0.826122, 1.066781, 20.74118
4.579939, -0.06001953, 0.03935364, 0.9934749, -3.562098, 0.09441471, 0.365561, 20.64706
4.607011, -0.05538086, 0.01206848, 0.9998608, 0.8586341, -0.5153414, -0.9149269, 20.64706
4.621069, -0.04439453, 0.03180847, 0.9961642, 1.376927, -0.02753651, 0.6094635, 20.69412
4.639941, -0.04024414, 0.028396, 1.005622, 0.1879025, 0.3992927, 1.127756, 20.64706
4.65994, -0.0490332, 0.03227051, 0.9895903, -0.6962439, 0.2468537, -0.3051707, 20.55294
4.679941, -0.05538086, 0.04519104, 1.000577, -1.702342, 0.3992927, -0.5185853, 20.6
4.699939, -0.04952148, 0.03863464, 1.002491, -3.714537, 0.8870975, -0.4880976, 20.69412
4.71993, -0.05269531, 0.003068237, 1.004855, -1.946244, -0.3019269, -0.4880976, 20.69412
4.739937, -0.04463867, -0.0006042486, 1.024156, -0.208439, -0.8507072, -0.274683, 20.6
4.759939, -0.03487304, 0.02571961, 1.006166, -1.519415, 0.6431952, 0.9753171, 20.69412
4.779937, -0.03584961, 0.01476257, 1.005436, -1.85478, 2.807829, 0.9753171, 20.69412
4.807184, -0.05245117, 0.01500732, 0.9963778, -1.793805, 1.67978, -2.591756, 20.64706
4.821147, -0.07320313, 0.01061035, 0.9981352, -0.8486829, 1.039537, -1.890537, 20.64706
4.839942, -0.07271484, 0.01866028, 1.007391, -0.208439, 1.618805, 0.4265366, 20.69412
4.859934, -0.07393555, 0.02548157, 1.000552, 0.4927805, 1.496854, 1.371659, 20.6
4.879938, -0.07125, 0.03302795, 0.9886188, 0.1269268, 1.191976, 0.8838537, 20.64706
4.899936, -0.06636719, 0.03813965, 1.003983, -1.062098, 0.2773415, -0.0002926588, 20.64706
4.919936, -0.07686523, 0.02693909, 0.9890829, -0.02551222, -0.8202195, -0.5185853, 20.64706
4.939938, -0.04683594, 0.04398804, 1.003685, 0.096439, 1.131, 1.158244, 20.69412
4.959934, -0.04366211, 0.03789306, 0.9936961, -1.184049, 1.40539, 0.3045854, 20.64706
4.979939, -0.04512695, 0.03592956, 1.018865, -2.220634, 1.344415, -1.372244, 20.64706
5.007315, -0.0568457, 0.02570862, 0.9881764, -3.135268, 2.411488, -1.738098, 20.6
5.021316, -0.05098633, 0.01744141, 0.9828397, -2.982829, 2.015146, -1.494195, 20.64706
5.039942, -0.07173828, 0.01913635, 0.9628559, -2.769415, 1.801732, -1.250293, 20.64706
5.059938, -0.07393555, 0.009384765, 0.9918169, -3.745024, 0.6736829, -1.524683, 20.64706
5.079933, -0.08272461, 0.01233093, 0.9813825, -2.434049, 1.222463, -0.1222439, 20.64706
5.099943, -0.08736328, 0.008419188, 0.9777421, -3.043805, 1.252951, 0.3960488, 20.74118
5.119939, -0.09419922, -0.005715332, 0.9665537, -1.184049, -1.338512, -1.189317, 20.74118
5.139935, -0.09981445, 0.01084961, 0.9750756, -0.02551222, -2.527537, -0.7624878, 20.69412
5.159936, -0.08711914, 0.01380127, 1.005194, -1.641366, -2.954366, -0.1832195, 20.64706
5.179938, -0.07857422, 0.008920897, 1.003712, -0.6047806, -3.32022, -0.03078049, 20.6
5.207693, -0.05611328, 0.01184021, 0.9937534, -0.9706343, -1.978756, 0.5484878, 20.69412
5.221697, -0.0490332, 0.008648682, 1.001266, -0.9706343, -1.582415, 0.518, 20.6
5.239942, -0.0544043, 0.00500061, 1.015821, 0.1574147, -2.314122, 0.1826341, 20.6
5.259942, -0.04585938, 0.01841492, 1.008547, 1.681805, -2.832415, -0.3661463, 20.55294
5.279942, -0.03511719, 0.01864868, 1.018989, 1.011073, -3.198268, -0.884439, 20.69412
5.299939, -0.02291016, 0.01132751, 1.027462, 1.011073, -2.771439, -1.00639, 20.6
5.319934, -0.01900391, 0.02328613, 1.024857, 1.986683, -1.490951, -2.012488, 20.6
5.339936, -0.01363281, 0.03424561, 1.008353, -1.184049, 0.3992927, -1.70761, 20.6
5.359933, -0.02193359, 0.008179931, 1.016123, -1.123073, 1.100512, -1.677122, 20.74118
5.379939, -0.01900391, 0.02282104, 1.00419, 0.7366829, 1.984659, -4.238098, 20.74118
5.407792, -0.04146484, 0.02694885, 0.9862144, -0.6657561, 0.3992927, -5.000293, 20.69412
5.42174, -0.05953125, 0.02547058, 0.9942532, -1.976732, 1.801732, -2.500293, 20.6
5.439948, -0.06514648, 0.01012817, 0.9864088, -3.348683, 3.326122, -0.4576097, 20.6
5.459941, -0.06587891, -0.01006897, 0.9995414, -1.702342, 2.472464, -0.9149269, 20.69412
5.479938, -0.06978516, 0.004528197, 0.9796748, -0.3303902, 2.137098, -0.7929757, 20.69412
