time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.0, -0.09078125, 0.02035278, 0.9977106, -0.08648777, -0.02753651, 0.03019512, 20.92941
0.032949, -0.08907227, 0.02207275, 0.989814, 0.004975557, 0.002951264, -0.1222439, 20.88235
0.065934, -0.09078125, 0.02620483, 0.9934978, 0.2183902, -0.05802441, -0.09175611, 20.88235
0.09894, -0.09175781, 0.0257251, 1.00351, 0.06595123, 0.1249025, 0.03019512, 20.88235
0.131933, -0.09224609, 0.02207092, 0.9920253, 0.06595123, -0.02753651, 0.09117073, 20.97647
0.164934, -0.08858398, 0.02304566, 0.9969234, 0.06595123, 0.1858781, 0.06068292, 20.92941
0.19793, -0.09639648, 0.02426514, 0.9923306, -0.1169757, -0.1494877, 0.2131219, 20.97647
0.230937, -0.09053711, 0.02133179, 0.9822737, -0.05599999, 0.09441471, 0.03019512, 20.97647
0.263932, -0.09126953, 0.02279968, 0.9973926, 0.004975557, -0.05802441, 0.1826341, 20.92941
0.296934, -0.08589844, 0.02620483, 0.9993176, -0.1169757, 0.1553903, -0.1222439, 20.97647
0.329977, -0.09175781, 0.023526, 0.9934749, -0.1779512, 0.1249025, -0.03078049, 20.92941
0.36295, -0.09126953, 0.019375, 0.9915115, -0.05599999, -0.119, -0.03078049, 20.97647
0.395934, -0.09444336, 0.01743225, 0.9910258, -0.1474634, -0.02753651, -0.0002926588, 20.97647
0.428937, -0.09615234, 0.02815186, 1.001085, -0.1474634, -0.05802441, 0.06068292, 20.88235
0.461938, -0.09444336, 0.01695068, 0.9893359, -0.05599999, 0.1858781, 0.2131219, 20.97647
0.494932, -0.09419922, 0.02572021, 1.0013, 0.1574147, 0.002951264, -0.09175611, 20.88235
0.527935, -0.09444336, 0.02449219, 0.9946968, -0.02551222, 0.06392682, 0.2131219, 20.92941
0.560935, -0.08833984, 0.01961975, 0.9883568, 0.1574147, -0.1494877, -0.03078049, 21.02353
0.593932, -0.08956055, 0.0218103, 1.004962, -0.1779512, 0.1249025, 0.06068292, 20.97647
0.626933, -0.08980469, 0.0215741, 0.9932549, 0.06595123, 0.1249025, -0.2137073, 20.92941
0.659965, -0.0880957, 0.02596191, 0.9885768, 0.096439, 0.03343904, 0.09117073, 20.74118
0.692946, -0.09029297, 0.01620972, 0.9988905, 0.004975557, 0.1858781, 0.1216585, 20.97647
0.725935, -0.09078125, 0.02597839, 0.9881305, 0.2183902, -0.119, 0.1216585, 21.02353
0.758939, -0.09419922, 0.01618896, 0.9993406, -0.1474634, 0.1249025, 0.3045854, 20.97647
0.791931, -0.086875, 0.02474548, 0.9944591, -0.08648777, -0.02753651, -0.03078049, 20.92941
0.824933, -0.08760742, 0.02646301, 0.9995949, 0.004975557, 0.1249025, -0.0002926588, 20.92941
0.857937, -0.09419922, 0.0259552, 1.001781, -0.1474634, 0.09441471, -0.06126827, 20.97647
0.890931, -0.08980469, 0.02108704, 0.9991156, 0.1574147, -0.1494877, 0.1826341, 20.92941
0.923933, -0.09078125, 0.01936646, 0.9927424, -0.1169757, 0.1249025, -0.1222439, 20.88235
0.956937, -0.08956055, 0.02498413, 0.9946866, -0.02551222, 0.002951264, 0.06068292, 20.88235
