time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.649558,-0.03173828,0.02661133,0.8193359,0.104741517,-0.043721389,-0.267655719
0.658882,-0.03173828,0.0234375,0.8200684,0.058940517,0.063149611,-0.107350319
0.668224,-0.0324707,0.02026367,0.8225098,-0.063197483,0.086049611,0.106390081
0.677494,-0.03564453,0.02612305,0.824707,0.051306517,-0.249828389,0.228527481
0.686822,-0.02270508,0.02880859,0.8186035,0.066573517,0.063149611,-0.168419019
0.706692,-0.02954102,0.0246582,0.8181152,-0.025029483,-0.142957389,-0.076815919
0.716251,-0.0324707,0.02539063,0.807373,-0.139533483,-0.043721389,-0.000480119
0.725551,-0.03393555,0.02685547,0.8149414,0.097108517,0.024981611,-0.000480119
0.734844,-0.03613281,0.02050781,0.8129883,-0.002128483,0.116584611,0.030054281
0.744173,-0.03076172,0.02441406,0.8312988,-0.223502483,0.078416611,0.052954981
0.753458,-0.03222656,0.02319336,0.8210449,0.135276517,0.124217611,-0.053915219
0.76282,-0.03442383,0.01855469,0.8146973,-0.009762483,0.101316611,-0.260022019
