time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.0, -0.006796874, 0.01497559, 1.003247, -0.1474634, 0.3992927, 1.920439, 21.21176
0.019944, 0.01322266, 0.03423523, 1.003216, 0.7061951, 2.167585, 3.444829, 21.30588
0.039933, 0.0225, 0.03447144, 0.9997957, 0.9500976, 3.966366, 2.072878, 21.30588
0.059933, 0.001992188, 0.04424438, 0.9986082, 0.4013171, 2.838317, -1.829561, 21.16471
0.079931, 0.0005273447, 0.04348572, 1.003984, 0.3098537, 1.618805, -2.408829, 21.25882
0.099935, -0.006796874, 0.03691467, 0.9966742, -0.6657561, 0.03343904, -1.219805, 21.30588
0.119932, -0.01070312, 0.02571106, 0.9996204, -0.2389269, -0.7897317, 0.4570244, 21.25882
0.139938, 0.01517578, 0.02864624, 1.002756, 0.03546345, 0.9175854, 2.164341, 21.25882
0.159933, 0.01322266, 0.04156067, 1.003233, 2.139122, 1.527341, 0.7314147, 21.25882
0.179936, 0.01517578, 0.04446228, 1.008325, 1.163512, 0.6736829, -0.7015122, 21.21176
0.200151, -0.005576171, 0.05275879, 0.9864075, 0.3403414, 0.1858781, -0.1527317, 21.21176
0.219947, -0.01192383, 0.04300659, 0.9849936, -0.4523415, 0.03343904, 0.4265366, 21.21176
0.239933, -0.01631836, 0.0349707, 1.003958, -1.336488, -1.064122, 1.981415, 21.30588
0.259932, -0.0006933585, 0.02643372, 1.002259, 0.8586341, 0.1249025, 2.438732, 21.21176
0.279929, 0.0212793, 0.0471637, 1.013206, 1.498878, 2.502951, -0.3356586, 21.30588
0.299935, 3.906339e-05, 0.05273743, 0.9959749, 1.803756, 1.009049, -3.811268, 21.21176
0.31993, -0.008505858, 0.06346375, 0.9905528, -0.8791706, 0.06392682, -2.042975, 21.16471
0.339935, -0.01119141, 0.04740173, 0.9866835, -2.860878, 0.3383171, 2.347268, 21.21176
0.35993, -0.004111327, 0.02912048, 1.005188, -2.068195, -0.05802441, 3.597269, 21.25882
0.37993, 0.004677735, 0.04082642, 0.9969247, -0.08648777, 0.826122, 1.524098, 21.25882
0.399967, 0.0159082, 0.04446045, 1.004203, 1.590341, 0.6127074, -2.744195, 21.21176
0.419947, -0.003134765, 0.04350403, 0.9939734, -0.208439, -1.308024, -3.719805, 21.25882
0.439938, -0.004111327, 0.04326416, 1.001037, -1.397464, -0.05802441, -0.09175611, 21.25882
0.459935, -0.008749999, 0.03449157, 0.995231, -1.336488, 0.3078293, 2.652146, 21.16471
0.479929, -0.0009374991, 0.01987854, 1.002954, 0.7671707, 0.4297805, 2.225317, 21.21176
0.499931, 0.007851563, 0.02497559, 1.005173, 1.864732, 0.002951264, -0.4576097, 21.25882
0.519931, 0.01566406, 0.04080505, 1.011075, 0.7061951, 0.6431952, -1.372244, 21.21176
0.539937, 0.01493164, 0.0464093, 0.9956569, -0.6047806, 2.076122, -0.5490732, 21.30588
0.559933, -0.01680664, 0.02496643, 0.9991526, -2.037707, 1.100512, 0.09117073, 21.25882
0.579933, -0.008017577, 0.02401123, 1.001489, -0.1779512, 1.039537, 0.6399512, 21.30588
0.599974, -0.002646483, 0.0244989, 0.9974002, 1.864732, -0.2409512, -0.732, 21.30588
0.61995, -0.01021484, 0.04178162, 0.9908224, 2.413512, -0.1799756, -0.06126827, 21.25882
0.639937, 0.00638672, 0.05176514, 0.9961528, -0.4218536, 0.2163659, 1.676537, 21.16471
0.659936, 0.007363282, 0.04325684, 1.007813, -1.03161, 1.009049, 3.231415, 21.25882
0.679935, 0.009072267, 0.03618286, 1.009083, -0.4523415, 1.771244, 1.859464, 21.16471
0.699932, 3.906339e-05, 0.03375366, 1.010977, 1.590341, 0.03343904, -2.317366, 21.30588
0.719932, 3.906339e-05, 0.0415564, 0.9971128, 3.084244, -1.064122, -3.78078, 21.21176
0.739931, -0.004355468, 0.05981201, 0.9815987, 1.407415, -0.3019269, -1.341756, 21.21176
0.759938, 0.000283204, 0.05810608, 0.9969093, -2.190146, 1.40539, 2.316781, 21.21176
0.779936, -0.00508789, 0.03935303, 0.9978452, -2.83039, 3.173683, 2.804585, 21.30588
0.800034, -0.01241211, 0.03301941, 0.9881445, -0.3303902, 1.557829, 0.03019512, 21.21176
0.819943, -0.00508789, 0.03279175, 0.9949435, 1.590341, 0.1553903, -1.128341, 21.16471
0.839939, -0.007773437, 0.03788635, 1.011515, 1.956195, -1.09461, -0.884439, 21.25882
0.859938, 0.005410157, 0.04568359, 1.006386, -0.1169757, -1.003146, 0.4570244, 21.16471
0.879934, -0.003134765, 0.04886108, 1.001546, -1.001122, -0.6068048, 1.036293, 21.35294
0.899931, 0.005166017, 0.04374268, 1.00199, -0.4523415, 0.7346586, 0.1216585, 21.16471
0.919933, 0.01493164, 0.04666931, 1.006147, 0.6452195, 2.10661, -0.4880976, 21.16471
0.939936, 0.004189454, 0.03837585, 1.002208, -0.4523415, 1.039537, -1.189317, 21.21176
0.959931, 0.004921876, 0.04008789, 0.9974142, -0.6962439, 1.252951, -0.274683, 21.16471
0.979932, -0.006796874, 0.03471802, 1.006634, -0.7267318, 0.4602683, -0.274683, 21.16471
1.000108, -0.01265625, 0.03325134, 0.9873892, 0.03546345, 0.978561, -0.1832195, 21.21176
1.019954, -0.01509766, 0.0386084, 0.9906038, 0.2183902, 0.826122, -0.1222439, 21.11765
1.039932, -0.01631836, 0.05007751, 0.9830239, -0.8486829, -0.05802441, 0.2131219, 21.11765
1.059935, -0.01119141, 0.04473206, 0.9932039, -1.488927, -0.1799756, 0.9448293, 21.21176
1.079933, 0.003701173, 0.03351806, 1.001058, -0.2389269, 0.002951264, 1.402146, 21.16471
1.099929, 0.0007714853, 0.03400574, 1.011993, 1.590341, 0.5822196, 1.249707, 21.21176
1.119934, 0.001992188, 0.03838134, 0.9981085, 2.261073, 0.09441471, -0.2441951, 21.21176
1.139933, 0.004189454, 0.04982361, 0.993499, 0.3403414, -0.3324146, -1.00639, 21.25882
1.159929, -0.004843749, 0.05518677, 0.9956874, -2.00722, -1.125098, -0.9454146, 21.25882
1.179931, -0.01973633, 0.04470886, 0.9842626, -0.7877073, 0.2773415, 0.7009268, 21.16471
1.204132, -0.007529296, 0.0361908, 1.000046, 0.7671707, 1.131, 2.377756, 21.21176
1.219946, 0.0005273447, 0.03228455, 1.005157, 1.529366, 0.9175854, 1.188732, 21.16471
1.239936, 0.001015626, 0.04398926, 1.002423, 0.4013171, -0.8507072, -2.042975, 21.16471
1.259931, -0.001669921, 0.04910339, 0.9964352, -0.3608781, -1.09461, -2.347854, 21.21176
1.279933, -0.006552733, 0.04813232, 1.001561, -1.245024, 0.1553903, 0.2131219, 21.25882
1.299934, -0.004355468, 0.03666687, 1.001778, -1.153561, 1.649293, 2.347268, 21.21176
1.319929, -0.00118164, 0.03839722, 1.004884, 0.1269268, 1.466366, 0.2436098, 21.21176
1.339931, -0.01021484, 0.03448181, 0.9898254, 1.376927, 0.09441471, -1.70761, 21.21176
1.359932, -0.01094726, 0.04517578, 0.9906076, 1.529366, 0.1858781, -1.158829, 21.21176
1.379933, -0.01436523, 0.04422974, 0.9912979, -0.9706343, -0.5763171, 1.097268, 21.25882
1.404313, -0.004843749, 0.03789185, 1.001543, -2.037707, -0.2104634, 2.682634, 21.25882
1.41995, -0.006552733, 0.02715088, 1.010282, -2.068195, -0.3933902, 1.737512, 21.25882
1.439935, 0.006142579, 0.04253906, 1.003233, 1.011073, 2.289536, 0.09117073, 21.25882
1.459933, -0.004843749, 0.0320282, 0.9898254, 2.230585, -0.3324146, -1.555171, 21.25882
1.479935, -0.00923828, 0.0425238, 1.000279, 1.712293, -1.247049, -0.3051707, 21.16471
1.499929, 0.004433595, 0.04617493, 0.9983603, 0.5842439, -0.271439, 1.981415, 21.25882
1.519935, 0.005654298, 0.04957092, 0.9944756, 0.5232683, 1.191976, 1.707024, 21.16471
1.53993, 0.005898438, 0.05053833, 0.9944769, 0.004975557, 0.2468537, -1.00639, 21.16471
1.559935, -0.003378905, 0.04420959, 0.9934799, 0.1879025, 0.7956342, -0.6405365, 21.30588
1.579932, -0.007773437, 0.03814881, 1.003912, -0.8791706, 0.7651464, 1.097268, 21.21176
1.604484, 0.005410157, 0.04691467, 0.9991028, 1.254976, 1.222463, 0.7923903, 21.21176
1.619953, 0.0134668, 0.05077637, 1.002053, 0.8586341, 1.131, -1.036878, 21.16471
1.639937, -0.008505858, 0.04714966, 0.9937292, 0.4622927, 0.3992927, -2.439317, 21.25882
1.659936, -0.01314453, 0.05030701, 0.9844404, -0.02551222, 0.7651464, -0.3661463, 21.25882
1.679934, 0.00638672, 0.04470459, 1.002008, -2.647464, 3.021244, 3.780195, 21.21176
1.699929, -0.01021484, 0.01863098, 1.005939, -0.7877073, 1.466366, 1.219219, 21.16471
1.719937, -0.00508789, 0.03082092, 1.005167, -0.2694147, 1.496854, -1.43322, 21.16471
1.739936, -0.005576171, 0.04397827, 1.002767, 0.6452195, 0.3688049, -3.201512, 21.25882
1.759929, -0.02364258, 0.04056885, 0.9884002, 0.7366829, 0.521244, -1.768585, 21.21176
1.779935, -0.02754883, 0.0396167, 1.000615, -0.7572196, 0.9480732, 1.798488, 21.21176
1.80465, -0.02291016, 0.03107544, 0.9995656, -0.02551222, 1.618805, 3.627756, 21.07059
1.819943, -0.01290039, 0.0393689, 0.9934774, 0.1269268, 0.8870975, 1.585073, 21.30588
1.839937, -0.007285155, 0.04301697, 1.004685, 0.7061951, -0.5153414, -1.372244, 21.21176
1.859935, 0.000283204, 0.04640747, 1.008343, 0.6452195, -0.8811951, -2.347854, 21.21176
1.879936, -0.01363281, 0.04714294, 0.9905566, 0.6757073, 0.3688049, -0.579561, 21.30588
1.899928, -0.01680664, 0.04885864, 0.9874121, 0.4318049, 0.978561, 0.7314147, 21.25882
1.919937, -0.02242188, 0.04058594, 0.9932588, -0.5742927, -0.8202195, 0.3960488, 21.21176
1.939941, -0.01973633, 0.0378833, 1.002512, -1.062098, 0.5517318, 0.9753171, 21.35294
1.959926, -0.01607422, 0.01671326, 1.017034, -0.2999024, 0.06392682, -1.128341, 21.25882
