time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
5.430848, -0.3068848, 0.2941895, 1.319336, 45.0, -45.70122, -78.44512, 20.83529
5.440146, -0.1704102, 0.3225098, 1.120361, 27.53049, -71.21952, -64.81708, 20.88235
5.449459, -0.02978516, 0.1870117, 0.8154297, 14.5122, -75.03049, -58.17073, 20.83529
5.458826, 0.1335449, 0.1047363, 0.6230469, 1.585366, -65.12196, -59.39024, 20.83529
5.486107, 0.3164063, -0.04199219, 0.3422852, -25.18293, -0.6707317, -91.82927, 20.92941
5.496122, 0.2629395, -0.09643555, 0.3222656, -30.48781, 28.2622, -105.5488, 20.83529
5.50559, 0.1162109, -0.1870117, 0.2443848, -35.60976, 62.40854, -118.9024, 20.92941
5.515239, 0.02514648, -0.06933594, 0.3120117, -36.21951, 89.35976, -123.75, 20.92941
5.524592, -0.05249023, -0.05737305, 0.3530273, -33.84146, 109.1159, -122.3171, 20.97647
5.534158, -0.08740234, -0.03540039, 0.3879395, -30.06098, 123.8415, -113.3232, 20.92941
5.543567, -0.1875, -0.3195801, 1.216553, -7.987805, 94.08537, -93.62805, 20.92941
5.552973, -0.2832031, -0.1313477, 1.216309, 25.85366, 79.32927, -83.29268, 20.88235
5.562318, -0.2248535, 0.2348633, 1.049561, 25.85366, 68.75, -77.46952, 20.88235
5.571632, -0.1743164, 0.1831055, 1.101807, 11.0061, 51.67683, -66.40244, 20.92941
5.599312, 0.04296875, 0.007080078, 0.9421387, -37.83537, -9.481708, -55.70122, 20.74118
5.609246, 0.0456543, -0.1533203, 0.8969727, -47.74391, -23.78049, -64.60366, 20.83529
5.618687, 0.03173828, -0.2043457, 0.8764648, -52.46952, -38.96342, -75.15244, 21.02353
5.628198, 0.01293945, -0.1989746, 0.7958984, -51.92073, -48.41464, -81.12805, 20.83529
5.637632, -0.0625, -0.1552734, 0.6862793, -48.65854, -49.08536, -80.39635, 20.78824
5.647037, -0.1315918, -0.2089844, 0.5378418, -55.42683, -37.46951, -78.96342, 20.83529
5.65646, -0.173584, -0.05175781, 0.4694824, -49.87805, -30.21342, -69.39024, 20.83529
5.665865, -0.1408691, -0.09423828, 0.6928711, -32.59146, -27.77439, -62.2561, 20.88235
5.675294, -0.04272461, -0.06665039, 0.7243652, -17.53049, -19.2378, -53.07927, 20.92941
5.684684, 0.1027832, 0.01586914, 0.6655273, -4.054878, -3.810976, -40.97561, 20.92941
5.71256, 0.1530762, 0.1416016, 0.6604004, 23.10976, 57.19512, -20.03049, 20.88235
5.722451, 0.1315918, 0.0715332, 0.6359863, 22.56098, 76.12805, -15.94512, 20.83529
5.731875, 0.07202148, 0.03613281, 0.6123047, 19.69512, 93.32317, -14.11585, 20.83529
5.74132, -0.008056641, -0.01049805, 0.6728516, 17.16463, 99.23781, -18.10976, 20.88235
5.750743, -0.07641602, -0.01220703, 0.7592773, 16.12805, 95.21342, -24.23781, 20.92941
5.760104, -0.1560059, -0.08203125, 0.7729492, 14.39024, 85.30488, -29.02439, 20.88235
5.769456, -0.2924805, -0.201416, 0.8554688, 12.95732, 63.90244, -35.67074, 20.88235
5.778903, -0.3156738, -0.236084, 0.8876953, 10.0, 33.20122, -38.53659, 20.83529
5.788241, -0.2617188, -0.2507324, 0.8881836, 7.713415, -1.676829, -37.28659, 20.97647
5.797663, -0.2155762, -0.2348633, 0.8808594, 7.408537, -38.90244, -33.87195, 20.92941
5.825671, -0.0456543, 0.08032227, 1.07666, -21.89024, -92.68293, -14.69512, 20.88235
5.835594, 0.03173828, 0.1442871, 0.9360352, -29.29878, -84.7866, -7.286585, 20.97647
5.845077, -0.005615234, 0.1193848, 0.8557129, -30.91464, -63.23171, -4.085366, 20.92941
5.85453, -0.07226563, 0.1210938, 0.7182617, -27.13415, -26.67683, -14.11585, 20.92941
5.86392, -0.1491699, 0.1262207, 0.5439453, -13.87195, 19.05488, -23.78049, 20.97647
5.87331, -0.1115723, 0.07446289, 0.4406738, 6.067073, 63.75, -27.83537, 20.92941
5.882663, 0.1188965, -0.03271484, -0.01586914, 46.25, 107.7134, -26.82927, 20.97647
5.892016, 0.1037598, -0.1162109, 0.07836914, 81.12805, 157.7134, -30.30488, 20.97647
5.901349, -0.08105469, -0.08959961, 0.4504395, 79.81708, 167.7439, -32.34756, 20.78824
5.910775, -0.1333008, -0.2089844, 0.6496582, 84.45123, 183.9329, -42.22561, 20.92941
5.938924, -0.4423828, -0.07885742, 1.219238, 35.09146, 71.70732, -71.61585, 20.92941
5.948864, -0.5168457, 0.002441406, 1.289795, 10.0, 13.38415, -88.10976, 20.92941
5.958363, -0.5009766, 0.04296875, 1.276123, -17.2561, -47.80488, -93.68903, 20.92941
5.967866, -0.659668, 0.09887695, 1.20166, -40.15244, -91.58537, -102.3476, 20.88235
5.977263, -0.5317383, 0.1831055, 1.124023, -57.28659, -127.6524, -90.15244, 20.78824
5.986708, -0.4924316, 0.2106934, 1.010254, -74.54269, -145.1219, -75.09147, 20.83529
5.996056, -0.4458008, 0.1210938, 0.8010254, -76.34147, -131.9207, -72.65244, 20.97647
6.005468, -0.3972168, 0.05834961, 0.4123535, -60.0, -101.4634, -82.71342, 20.97647
6.014878, -0.1525879, 0.0222168, 0.4782715, -47.65244, -64.08536, -79.63415, 20.92941
6.024331, 0.04101563, -0.02880859, 0.5280762, -34.17683, -28.07927, -78.20122, 20.97647
6.052697, -0.07373047, -0.05957031, 0.7275391, 4.664634, 48.35366, -66.25, 20.88235
6.062655, -0.144043, -0.05932617, 0.9560547, 17.80488, 26.09756, -57.28659, 20.78824
6.072141, -0.2634277, 0.05981445, 1.062988, 14.90854, -12.37805, -43.65854, 20.88235
6.081615, -0.487793, 0.04516602, 1.07959, 18.53659, -40.85366, -31.31098, 20.83529
6.09102, -0.3342285, 0.05273438, 0.9567871, 23.29268, -63.5061, -20.54878, 20.92941
6.100477, -0.1772461, 0.07421875, 0.8161621, 25.51829, -64.17684, -16.70732, 20.97647
6.109818, -0.1105957, 0.1296387, 0.8701172, 20.45732, -53.47561, -12.59146, 20.92941
6.119195, 0.00390625, 0.09399414, 0.947998, 9.359756, -46.61586, -8.780488, 20.83529
6.128545, -0.05883789, 0.04833984, 0.9558105, -3.231707, -44.63415, -7.439024, 20.92941
6.137931, -0.1604004, 0.03857422, 0.8720703, -9.512196, -39.60366, -7.103659, 20.97647
6.166505, -0.114502, -0.2363281, 0.6132813, 14.90854, -10.39634, -8.292683, 20.92941
6.176455, -0.02661133, -0.3649902, 0.6833496, 25.2439, 1.006098, -16.18902, 20.92941
6.18593, -0.06445313, -0.4389648, 0.5847168, 36.79878, 16.89024, -26.06707, 20.83529
6.195344, 0.009521484, -0.3349609, 0.7805176, 46.61586, 23.41464, -31.76829, 20.88235
6.204728, -0.05517578, -0.2248535, 0.8664551, 50.21342, 15.42683, -33.38415, 20.83529
6.214099, -0.02685547, -0.08789063, 0.9152832, 48.90244, 2.164634, -29.08537, 20.88235
6.223496, -0.1293945, 0.07885742, 1.010498, 37.68293, -21.06707, -22.13415, 20.83529
6.232871, -0.2148438, 0.1645508, 0.9304199, 25.12195, -35.45732, -13.23171, 20.88235
6.242231, -0.2067871, 0.2463379, 0.8476563, 17.0122, -39.57317, -4.146341, 20.92941
6.251576, -0.1367188, 0.2780762, 0.7192383, 15.42683, -30.33537, 3.506098, 20.88235
6.280229, -0.0234375, -0.004882813, 0.7807617, 14.45122, -11.79878, 0.7012195, 20.97647
6.290152, -0.03125, 0.03637695, 0.920166, 7.286585, -19.42073, 1.006098, 20.88235
6.299634, -0.1486816, 0.1699219, 1.414063, -21.06707, -50.7622, -6.585366, 20.92941
6.309039, -0.2119141, 0.1193848, 1.298828, -40.64024, -89.39025, -5.823171, 21.02353
6.318479, -0.1877441, -0.1433105, 1.099854, -53.32317, -81.67684, -15.09146, 20.97647
6.327906, -0.06469727, -0.255127, 0.6320801, -37.62195, -46.09756, -23.23171, 20.92941
6.337354, 0.1472168, -0.1618652, 0.4199219, -13.23171, -9.756098, -25.51829, 20.83529
6.346726, 0.1689453, -0.1638184, 0.4951172, 3.140244, 9.237805, -22.34756, 20.88235
6.356103, 0.07226563, -0.09057617, 0.7524414, 10.64024, 17.13415, -23.5061, 20.92941
6.365452, 0.01171875, -0.05249023, 0.8605957, 12.89634, 19.17683, -25.97561, 20.97647
6.394321, 0.04272461, 0.03588867, 0.7539063, 16.03659, 11.82927, -28.56707, 20.92941
6.404214, -0.002685547, 0.01586914, 0.8513184, 9.695122, -4.054878, -24.5122, 20.88235
6.413746, -0.04980469, 0.05639648, 0.8571777, 1.036585, -15.91463, -22.19512, 20.92941
6.423197, -0.05322266, 0.04858398, 0.9223633, -7.134147, -23.2622, -21.52439, 20.83529
6.4326, -0.05395508, 0.05151367, 0.9462891, -10.33537, -24.66464, -22.43902, 20.88235
