time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.0, -0.0004492178, 0.03448547, 1.006651, -0.08648777, 0.06392682, 0.06068292, 21.68236
0.019942, 0.003212892, 0.03325866, 0.9969093, -0.08648777, 0.09441471, 0.03019512, 21.68236
0.03993, -0.0006933585, 0.0318048, 1.004656, -0.1779512, 0.1249025, -0.06126827, 21.77647
0.05993, 0.003457032, 0.03034973, 0.9976355, 0.096439, 0.06392682, 0.1826341, 21.68236
0.07992801, 0.005166017, 0.03401367, 1.003474, -0.02551222, -0.271439, 0.1216585, 21.77647
0.099926, 0.001015626, 0.03276611, 1.002933, 0.004975557, -0.05802441, 0.1216585, 21.72941
0.119925, 0.001992188, 0.02352234, 1.00131, 0.1269268, -0.08851218, 0.09117073, 21.68236
0.13993, 0.00248047, 0.02913208, 0.9973824, -0.02551222, -0.119, 0.09117073, 21.63529
0.159925, -0.003623046, 0.03205139, 1.001092, -0.1779512, 0.1858781, 0.03019512, 21.63529
0.179929, 0.004921876, 0.03108093, 1.002976, -0.08648777, 0.06392682, 0.1216585, 21.72941
0.200137, 0.00663086, 0.02937744, 0.9986591, 0.03546345, -0.119, 0.06068292, 21.68236
0.219948, 0.002968751, 0.03156128, 1.002984, 0.06595123, 0.002951264, 0.06068292, 21.63529
0.239928, 0.00272461, 0.03204773, 0.9995796, -0.1474634, -0.1494877, -0.3051707, 21.63529
0.259926, -0.0009374991, 0.03034424, 1.001034, -0.1169757, 0.002951264, 0.09117073, 21.68236
0.27993, 0.004677735, 0.03034546, 0.9951622, 0.3403414, 0.06392682, 0.1216585, 21.63529
0.299926, 0.003212892, 0.02522705, 0.9969183, 0.2793658, 0.002951264, 0.1216585, 21.77647
0.319933, -0.0006933585, 0.02888428, 0.9925263, 0.1879025, -0.2104634, -0.0002926588, 21.68236
0.339931, 0.0007714853, 0.02693237, 1.00369, 0.248878, -0.2104634, -0.1222439, 21.68236
0.359935, -0.003867187, 0.03666809, 0.9975704, 0.3098537, -0.1494877, -0.0002926588, 21.68236
0.379924, 0.005410157, 0.02986511, 1.005176, 0.096439, 0.002951264, -0.0002926588, 21.72941
0.399966, 0.004189454, 0.03229614, 0.9959137, 0.1574147, -0.02753651, 0.2436098, 21.68236
0.419939, -0.005820312, 0.03010437, 0.9896017, 0.3708293, -0.5763171, 0.06068292, 21.63529
0.439927, 0.004433595, 0.03180847, 1.019414, 0.3403414, -0.1494877, 0.03019512, 21.72941
0.459928, 0.007119142, 0.02959778, 1.002036, 0.3403414, -0.1494877, 0.06068292, 21.72941
0.479928, -0.002158202, 0.0298529, 0.9951775, -0.08648777, 0.4907561, 0.06068292, 21.63529
0.499931, -0.01265625, 0.03400207, 0.9839432, -0.4218536, 1.313927, 0.1216585, 21.63529
0.519933, -0.003867187, 0.02814087, 1.037004, -0.08648777, 0.6127074, 0.06068292, 21.72941
0.539925, 0.01004883, 0.03278625, 0.9837029, -0.4828293, 0.7041708, -0.06126827, 21.68236
0.559927, 0.005410157, 0.03595703, 1.002254, -0.02551222, 0.1858781, -0.06126827, 21.63529
0.579933, 0.002968751, 0.03423828, 0.9976698, -0.3913659, 0.09441471, 0.1826341, 21.68236
