time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.0, 3.906339e-05, 0.01890869, 0.9963727, 0.004975557, 0.06392682, 0.06068292, 20.78824
0.019945, 0.000283204, 0.01840881, 1.005225, 0.03546345, 0.2468537, -0.0002926588, 20.69412
0.03993, -0.007041015, 0.01694946, 1.002746, 0.03546345, 0.06392682, 0.09117073, 20.69412
0.059933, 0.000283204, 0.01841186, 1.000529, -0.05599999, 0.1249025, -0.1222439, 20.74118
0.079936, -0.006064452, 0.01817993, 1.002766, -0.1779512, 0.09441471, -0.03078049, 20.69412
0.099924, -0.004599608, 0.01792725, 1.001285, 0.03546345, -0.05802441, -0.06126827, 20.69412
0.119928, 0.004677735, 0.006708984, 0.9964033, 0.3098537, -0.05802441, -0.03078049, 20.69412
0.139929, -0.008261718, 0.01279358, 1.00689, 0.03546345, 0.03343904, 0.03019512, 20.69412
0.159928, -0.007041015, 0.02792908, 0.9966627, -0.02551222, 0.002951264, 0.03019512, 20.78824
0.179928, -0.0002050772, 0.01769043, 1.005871, -0.1169757, 0.06392682, -0.1222439, 20.74118
0.200166, 0.00272461, 0.009890136, 0.9959277, 0.004975557, 0.09441471, -0.06126827, 20.69412
0.219943, 0.00248047, 0.01451843, 1.000557, -0.05599999, 0.03343904, 0.03019512, 20.64706
0.23993, -0.002890624, 0.01718628, 0.9915472, 0.1269268, 0.06392682, 0.06068292, 20.64706
0.259933, 0.001748048, 0.01817078, 1.002002, 0.004975557, 0.09441471, 0.06068292, 20.64706
0.279933, 0.001503907, 0.01718628, 1.003237, 0.06595123, 0.1858781, -0.06126827, 20.74118
0.299929, 0.004433595, 0.01085449, 1.002756, 0.06595123, -0.05802441, -0.09175611, 20.69412
0.319929, -0.001669921, 0.01743042, 0.9985942, 0.06595123, 0.03343904, 0.1521463, 20.74118
0.339933, -0.009726562, 0.01548645, 0.9988727, 0.004975557, 0.09441471, -0.0002926588, 20.74118
0.359928, -0.0006933585, 0.01865417, 1.008357, 0.1269268, -0.02753651, -0.09175611, 20.69412
0.379931, -0.002158202, 0.01938965, 0.9966754, 0.1269268, 0.521244, -0.0002926588, 20.69412
0.399969, -0.002646483, 0.01499329, 1.002701, -0.02551222, 0.03343904, -0.1222439, 20.69412
0.419938, -0.002158202, 0.01938843, 0.9954012, 0.03546345, 0.03343904, -0.06126827, 20.69412
0.439934, 3.906339e-05, 0.01719727, 1.006646, 0.096439, -0.02753651, -0.06126827, 20.69412
0.45993, 0.006142579, 0.01497742, 0.9930184, 0.06595123, 0.09441471, 0.09117073, 20.64706
0.47993, -0.0002050772, 0.02329224, 0.9914847, -0.02551222, -0.08851218, -0.03078049, 20.74118
0.499928, 0.003457032, 0.009881591, 0.9944489, -0.05599999, 0.1553903, 0.03019512, 20.83529
0.519927, -0.001669921, 0.01792725, 0.9998111, -0.08648777, 0.03343904, -0.03078049, 20.74118
