time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.31463, -0.02197266, 0.007080078, 0.8254395, 0.2743902, -0.8841463, -0.6402439, 20.69412
0.324045, -0.03564453, 0.0168457, 0.7875977, -1.341463, -0.7012195, -0.5182927, 20.6
0.333469, -0.03662109, 0.008056641, 0.8227539, -1.036585, -1.036585, -0.5182927, 20.64706
0.342844, -0.03125, 0.01220703, 0.8261719, -1.25, -1.067073, -0.4573171, 20.74118
0.352285, -0.02929688, 0.008300781, 0.8178711, -1.280488, -1.036585, -0.4878049, 20.6
0.361651, -0.03076172, 0.01171875, 0.8234863, -0.945122, -1.219512, -0.4878049, 20.64706
0.371055, -0.02929688, 0.01367188, 0.8188477, -1.189024, -1.158537, -0.4268293, 20.69412
0.380446, -0.02490234, 0.009765625, 0.8149414, -0.9756098, -1.036585, -0.3658537, 20.64706
0.389931, -0.02709961, 0.01293945, 0.8105469, -1.189024, -1.128049, -0.4878049, 20.64706
0.405238, -0.02905273, 0.01098633, 0.8164063, -0.9756098, -1.158537, -0.3658537, 20.64706
0.414754, -0.02270508, 0.01660156, 0.8186035, -1.219512, -1.25, -0.5487805, 20.6
0.424113, -0.0222168, 0.01367188, 0.8220215, -1.219512, -1.097561, -0.5487805, 20.69412
0.433559, -0.0246582, 0.01538086, 0.8286133, -1.219512, -1.280488, -0.3658537, 20.69412
0.442939, -0.02636719, 0.01123047, 0.8146973, -1.280488, -1.128049, -0.5182927, 20.69412
0.452376, -0.02197266, 0.005126953, 0.8266602, -1.310976, -1.158537, -0.5182927, 20.69412
0.461777, -0.02270508, 0.008789063, 0.8200684, -1.128049, -1.097561, -0.5182927, 20.6
0.471119, -0.02441406, 0.01171875, 0.8249512, -1.25, -1.189024, -0.4878049, 20.64706
0.480496, -0.02416992, 0.01098633, 0.8154297, -1.158537, -1.006098, -0.5182927, 20.6
0.489935, -0.02758789, 0.01245117, 0.8215332, -1.189024, -1.25, -0.6097561, 20.6
0.505404, -0.02514648, 0.008300781, 0.8137207, -1.189024, -1.158537, -0.5487805, 20.64706
0.514959, -0.02758789, 0.01049805, 0.8217773, -1.310976, -1.128049, -0.6402439, 20.74118
0.524387, -0.02807617, 0.01733398, 0.8198242, -1.128049, -1.067073, -0.6097561, 20.69412
0.533804, -0.02075195, 0.01782227, 0.8479004, -1.493902, -1.707317, -0.4878049, 20.74118
0.543189, -0.01879883, 0.01269531, 0.8181152, -1.402439, -2.195122, -0.7012195, 20.69412
0.552552, -0.01123047, 0.02416992, 0.7670898, -3.536585, -0.8536586, -0.7012195, 20.74118
0.561905, -0.02661133, 0.004394531, 0.8007813, -0.7012195, -0.1829268, -0.3963415, 20.64706
0.571333, -0.01733398, 0.007568359, 0.8239746, 0.9756098, 0.4268293, -0.4573171, 20.69412
0.580675, -0.02001953, 0.02929688, 0.8764648, -1.036585, -2.073171, -0.4268293, 20.69412
0.590053, -0.01928711, 0.009521484, 0.8249512, -1.25, -1.189024, -0.4878049, 20.64706
0.609469, -0.02539063, 0.01367188, 0.8098145, -0.8841463, -0.7317073, -0.5182927, 20.78824
0.6189651, -0.03564453, 0.01782227, 0.8349609, -1.310976, -1.158537, -0.4878049, 20.74118
0.628293, -0.02368164, 0.01293945, 0.8205566, -1.402439, -1.158537, -0.6097561, 20.69412
0.637734, -0.02416992, 0.006103516, 0.815918, -1.067073, -1.128049, -0.5792683, 20.69412
0.647122, -0.02270508, 0.008056641, 0.8244629, -1.219512, -1.158537, -0.4878049, 20.74118
0.65659, -0.02148438, 0.006835938, 0.8188477, -1.707317, -1.646341, -0.5487805, 20.69412
0.665941, -0.0246582, 0.01367188, 0.817627, -1.158537, -0.8841463, -0.4878049, 20.74118
0.67531, -0.03173828, 0.006347656, 0.8115234, -1.128049, -0.9146341, -0.5182927, 20.69412
0.684698, -0.03149414, 0.01171875, 0.815918, -1.036585, -1.097561, -0.4268293, 20.69412
0.694096, -0.0234375, 0.0078125, 0.8212891, -1.097561, -0.9146341, -0.5182927, 20.83529
0.713766, -0.02685547, 0.01000977, 0.8193359, -0.9146341, -1.158537, -0.5182927, 20.78824
0.7233171, -0.02832031, 0.015625, 0.8144531, -1.128049, -1.097561, -0.5182927, 20.74118
0.732743, -0.02368164, 0.009277344, 0.8242188, -1.219512, -0.9756098, -0.3963415, 20.83529
0.742168, -0.02392578, 0.01147461, 0.8237305, -1.219512, -1.219512, -0.6402439, 20.69412
0.751547, -0.02319336, 0.01196289, 0.814209, -1.310976, -0.945122, -0.5792683, 20.78824
0.760992, -0.02929688, 0.01416016, 0.8164063, -1.25, -3.018293, -0.6097561, 20.83529
0.770389, -0.02075195, 0.01391602, 0.7851563, -1.189024, -0.2439024, -0.5182927, 20.78824
0.779741, -0.03222656, -0.0009765625, 0.8164063, -1.036585, -0.6707317, -0.6707317, 20.83529
0.789154, -0.04223633, 0.0144043, 0.828125, -3.47561, -3.658537, -0.8231708, 20.69412
0.798554, -0.02880859, 0.02734375, 0.8234863, -7.469512, -4.329268, -0.8841463, 20.74118
0.8184091, -0.006347656, -0.02172852, 0.7590332, 0.945122, 0.3353659, -0.304878, 20.69412
0.827952, -0.02587891, 0.01147461, 0.8156738, 0.304878, -0.2743902, -0.3963415, 20.83529
0.837335, -0.02636719, 0.008789063, 0.8337402, -0.09146341, -0.7926829, -0.6097561, 20.78824
0.846743, -0.02563477, 0.01489258, 0.8212891, -0.6402439, -0.945122, -0.5792683, 20.83529
0.856071, -0.02539063, 0.01586914, 0.8225098, -0.7012195, -0.945122, -0.4573171, 20.78824
0.865527, -0.02832031, 0.0078125, 0.8242188, -1.280488, -1.310976, -0.4268293, 20.78824
0.874961, -0.02124023, 0.005615234, 0.8291016, -2.5, -1.707317, -1.341463, 20.74118
0.8843659, -0.01806641, 0.1323242, 0.822998, -1.585366, -1.189024, -0.3963415, 20.74118
0.893778, -0.04150391, 0.01708984, 0.8000488, -1.310976, -1.585366, -0.5487805, 20.78824
0.903131, -0.02587891, 0.01074219, 0.8271484, -1.890244, -1.798781, -0.4878049, 20.74118
0.92316, -0.007080078, -0.001220703, 0.7976074, -2.22561, -2.987805, -0.3353659, 20.69412
0.9326631, 0.0, 0.01757813, 0.8181152, -3.231707, -4.390244, -0.3353659, 20.74118
0.942048, -0.04272461, -0.004150391, 0.7595215, 0.5182927, -2.286585, -0.7926829, 20.88235
0.951472, -0.01586914, 0.01733398, 0.7756348, 1.128049, -1.554878, -0.5182927, 20.78824
0.960879, -0.01318359, 0.05053711, 0.8078613, 1.859756, -0.6402439, -0.4268293, 20.83529
0.970254, -0.01391602, -0.02856445, 0.8149414, 0.7012195, 0.0, -1.006098, 20.78824
0.979613, -0.05444336, -0.005615234, 0.8720703, -1.432927, -1.981707, -1.432927, 20.74118
0.989026, -0.03515625, -0.0234375, 0.9108887, -5.152439, -5.579268, -2.164634, 20.74118
0.998433, -0.002685547, 0.02172852, 0.9162598, -9.878049, -8.871951, -0.4573171, 20.78824
1.007827, 0.01879883, -0.004882813, 0.9511719, -13.56707, -14.39024, -0.7317073, 20.78824
1.028056, -0.03564453, 0.01806641, 0.9785156, -17.07317, -28.5061, -0.304878, 20.69412
1.037566, -0.0402832, -0.01342773, 1.02832, -18.59756, -35.85366, -0.6402439, 20.88235
1.047023, -0.03662109, -0.02880859, 1.092773, -18.14024, -42.83536, -1.006098, 20.69412
1.056465, -0.0390625, -0.05786133, 1.040283, -15.51829, -54.32927, -1.25, 20.83529
1.065925, -0.0300293, -0.06982422, 1.060059, -10.57927, -66.58536, -2.957317, 20.78824
1.07533, -0.003173828, -0.09472656, 0.956543, -7.621952, -68.90244, -1.768293, 20.83529
1.084665, 0.07104492, -0.007080078, 0.7729492, -10.94512, -41.25, 1.981707, 20.74118
1.094061, 0.1184082, -0.01660156, 0.6875, -14.05488, -2.77439, 8.414635, 20.83529
1.103406, 0.09375, -0.03393555, 0.692627, -17.7439, 28.20122, 13.71951, 20.83529
1.112782, 0.01538086, -0.08056641, 0.8024902, -21.28049, 38.93293, 14.93903, 20.78824
1.133197, -0.01733398, -0.1777344, 1.247314, 10.7622, 16.95122, 1.25, 20.78824
1.142706, 0.04174805, -0.1096191, 1.155518, 28.71951, 15.39634, -4.481708, 20.78824
1.152144, 0.02978516, -0.05688477, 1.05835, 43.93293, 20.45732, -5.335366, 20.74118
1.161506, 0.03930664, -0.002197266, 0.9960938, 52.34756, 30.85366, -4.481708, 20.78824
1.170884, 0.02783203, 0.01416016, 1.007813, 55.94512, 38.68903, -4.359756, 20.69412
1.180182, -0.009521484, 0.01953125, 1.046875, 52.68293, 42.71342, -4.817073, 20.83529
1.189553, -0.06176758, 0.06860352, 0.873291, 42.68293, 44.57317, -2.408537, 20.78824
1.198893, -0.09423828, 0.03857422, 0.8747559, 35.42683, 35.0, 0.7317073, 20.78824
1.208224, -0.1123047, 0.03515625, 0.8295898, 24.42073, 22.31707, 2.621951, 20.78824
1.217615, -0.1274414, 0.01538086, 0.7512207, 8.536586, 11.89024, 5.457317, 20.83529
1.238109, -0.1259766, 0.008789063, 0.7595215, -20.85366, -8.109756, 10.0, 20.78824
1.247671, -0.1015625, -0.02490234, 0.8288574, -28.14025, -15.33537, 9.512196, 20.88235
1.257094, -0.0612793, -0.03344727, 0.9228516, -30.97561, -24.05488, 8.140244, 20.88235
1.266545, -0.06298828, -0.01342773, 0.9921875, -32.59146, -35.12195, 6.158537, 20.74118
1.275951, -0.06640625, -0.002685547, 1.051758, -33.47561, -46.67683, 4.268293, 20.78824
1.285338, -0.05517578, -0.001708984, 1.037109, -33.65854, -52.37805, 3.536585, 20.78824
1.294745, 0.003417969, 0.001464844, 0.9064941, -31.37195, -44.7561, 5.27439, 20.78824
1.304103, 0.04492188, 0.02539063, 0.8173828, -30.12195, -21.4939, 6.768293, 20.88235
1.313501, 0.002441406, -0.3378906, 1.585205, 16.55488, -33.20122, 7.347561, 20.83529
1.322942, 0.1533203, -0.15625, 0.947998, 36.7378, 38.84146, 7.591464, 20.74118
1.343697, 0.05541992, 0.1052246, 0.859375, 33.75, 95.39635, 6.707317, 20.88235
1.353269, -0.003662109, 0.1879883, 0.4511719, 1.585366, 106.4024, 7.378049, 20.83529
1.362642, -0.08032227, -0.05322266, 0.9619141, -3.536585, 74.90854, -0.945122, 20.88235
1.372068, -0.07910156, -0.06518555, 0.8786621, -14.14634, 43.20122, -9.207317, 20.78824
1.381482, -0.1201172, -0.03833008, 0.9133301, -24.7561, 11.25, -12.53049, 20.83529
1.390882, -0.1286621, 0.02856445, 0.8149414, -32.2561, -12.31707, -9.72561, 20.74118
1.400262, -0.1220703, 0.01074219, 0.8642578, -35.85366, -30.97561, -7.957317, 20.83529
1.409587, -0.06298828, -0.008789063, 0.8410645, -24.96951, -26.98171, 0.304878, 20.78824
1.418972, -0.01855469, -0.01660156, 0.8779297, -20.45732, -9.481708, 1.280488, 20.78824
1.428379, -0.01538086, 0.009765625, 0.8532715, -18.93293, -2.256098, 5.060976, 20.83529
1.449274, -0.0004882813, -0.02099609, 0.6518555, -14.08537, 15.85366, 7.896342, 20.83529
1.458809, -0.046875, -0.02587891, 0.6433105, -11.25, 23.23171, 5.121951, 20.83529
1.468261, -0.0144043, -0.05322266, 0.6225586, -10.42683, 29.87805, 2.164634, 20.83529
1.477686, -0.02075195, -0.06152344, 0.6572266, -12.5, 32.62195, -3.567073, 20.88235
1.48709, -0.01928711, -0.03662109, 0.6064453, -12.86585, 30.7622, -8.871951, 20.83529
1.496531, -0.01757813, -0.01416016, 0.5292969, -9.847561, 27.5, -11.34146, 20.88235
1.505939, 0.01000977, -0.01245117, 0.4882813, -3.231707, 24.20732, -13.38415, 20.78824
1.51532, 0.04638672, 0.002929688, 0.5544434, 2.77439, 18.5061, -13.81098, 20.74118
1.52467, 0.01098633, 0.04663086, 0.6437988, 5.152439, 7.164634, -13.04878, 20.83529
1.533986, -0.04248047, 0.0793457, 0.7382813, 3.932927, -11.64634, -10.12195, 20.78824
1.555045, -0.1057129, 0.09130859, 0.8352051, -2.042683, -57.16464, 0.0304878, 20.88235
1.564621, -0.1469727, 0.07617188, 0.8193359, -13.17073, -60.85366, -1.493902, 20.78824
1.574079, -0.07788086, 0.08056641, 0.6914063, -22.5, -53.17073, -1.493902, 20.88235
1.583521, -0.01000977, 0.06274414, 0.5563965, -29.17683, -39.05488, -2.347561, 20.88235
1.592951, -0.006347656, 0.05664063, 0.4902344, -32.71342, -23.78049, -3.262195, 20.83529
1.602356, 0.07080078, 0.05322266, 0.4755859, -33.17073, -11.28049, 1.646341, 20.78824
1.611722, 0.1665039, 0.02954102, 0.5107422, -30.45732, -2.256098, 4.115854, 20.83529
1.621112, 0.1628418, 0.004394531, 0.4953613, -25.60976, 7.439024, 5.853659, 20.88235
1.630445, 0.05737305, -0.04345703, 0.520752, -15.85366, 13.47561, 5.0, 20.88235
1.63973, 0.008789063, -0.09033203, 0.5490723, -3.140244, 14.17683, 3.719512, 20.83529
1.660975, 0.015625, -0.09741211, 0.7944336, 17.92683, -8.140244, 3.810976, 20.83529
1.670541, 0.04907227, -0.06616211, 0.8652344, 13.14024, -22.71342, 6.036585, 20.88235
1.679946, 0.0234375, -0.04125977, 0.8999023, 4.390244, -35.79268, 9.695122, 20.74118
1.689322, 0.05297852, -0.01000977, 0.8745117, -5.396342, -43.20122, 15.36585, 20.88235
1.698752, 0.06689453, -0.006835938, 0.8608398, -12.71342, -45.54878, 20.82317, 20.88235
1.708165, 0.001220703, -0.03686523, 0.6853027, -11.12805, -42.77439, 20.4878, 20.83529
1.717567, -0.1533203, -0.07348633, 0.5610352, -0.8841463, -38.14024, 16.03659, 20.92941
1.726951, -0.1738281, -0.007080078, 0.5664063, 7.957317, -30.82317, 12.98781, 20.88235
1.73633, -0.078125, 0.0234375, 0.5754395, 12.10366, -17.46951, 11.40244, 20.78824
1.745676, 0.03955078, 0.04077148, 0.671875, 3.780488, 21.61586, 7.256098, 20.78824
1.767089, 0.07397461, -0.03710938, 0.6223145, -0.2134146, 143.75, 6.341464, 20.88235
1.776625, 0.07983398, -0.006591797, 0.7243652, 7.835366, 178.2317, 9.664635, 20.92941
1.786008, 0.01171875, -0.06274414, 0.8598633, 15.15244, 192.378, 8.658537, 20.83529
1.795409, -0.104248, -0.1203613, 0.9870605, 21.79878, 191.0366, 4.908537, 20.88235
1.804753, -0.1691895, -0.08691406, 1.010742, 23.2622, 187.3171, -0.0304878, 20.83529
1.81419, -0.1994629, -0.04199219, 1.068604, 25.06098, 181.0976, -2.682927, 20.88235
1.823589, -0.1811523, -0.02636719, 1.044678, 22.22561, 191.311, -5.97561, 20.83529
1.832949, -0.2375488, -0.02685547, 0.8464355, 20.73171, 219.2683, -9.207317, 20.88235
1.842329, -0.2324219, -0.02563477, 0.7097168, 19.08537, 249.6037, -11.58537, 20.74118
1.851659, -0.2287598, -0.01831055, 0.5002441, 17.16463, 286.6768, -8.658537, 20.78824
1.873222, -0.3823242, 0.06298828, 0.6218262, 12.31707, 330.4573, -4.085366, 20.78824
1.882811, -0.4150391, 0.05517578, 0.5522461, 6.493903, 323.2012, -2.134146, 20.88235
1.892281, -0.467041, 0.05566406, 0.5993652, -0.7012195, 303.9329, -3.384146, 20.88235
1.90172, -0.4836426, 0.1323242, 0.4853516, -13.84146, 305.061, -5.914634, 20.74118
1.911116, -0.6201172, 0.06469727, 0.4296875, -26.34146, 328.2317, -7.987805, 20.88235
1.920508, -0.8303223, -0.01318359, 0.494873, -31.76829, 345.3049, -8.353659, 20.83529
1.929852, -0.9289551, 0.0009765625, 0.5576172, -34.20732, 345.1829, -6.432927, 20.88235
1.939214, -0.9194336, 0.08032227, 0.527832, -35.91464, 333.9024, -0.09146341, 20.83529
1.948531, -0.8708496, 0.1765137, 0.4680176, -35.15244, 314.8171, 12.59146, 20.88235
1.95787, -0.8217773, 0.09643555, 0.5620117, -30.18293, 274.9695, 20.4878, 20.83529
1.979629, -0.8603516, -0.1442871, 0.6965332, -16.25, 152.6829, 14.72561, 20.88235
1.989202, -0.8703613, -0.1467285, 0.6789551, -12.19512, 94.45123, 10.73171, 20.97647
1.998662, -0.8532715, -0.06860352, 0.6223145, -9.45122, 38.71951, 8.75, 20.83529
2.008046, -0.8173828, -0.04492188, 0.479248, -7.896342, -2.134146, 8.170732, 20.78824
2.017429, -0.7705078, -0.01391602, 0.3044434, -6.432927, -17.68293, 6.615854, 20.88235
2.026847, -0.7827148, -0.02636719, 0.1340332, -3.841464, -3.810976, 5.182927, 20.83529
2.036268, -0.7385254, -0.006103516, -0.008056641, -3.414634, 29.90854, 5.304878, 20.92941
2.045647, -0.7480469, -0.01196289, 0.01782227, -5.182927, 67.71342, 0.7317073, 20.83529
2.055009, -0.7753906, -0.001464844, 0.03759766, -6.158537, 100.4268, 1.737805, 20.78824
2.064357, -0.8532715, 0.01074219, 0.1044922, -4.847561, 116.5854, 4.603659, 20.74118
2.086278, -0.8164063, -0.03808594, 0.1721191, -0.3963415, 111.311, 6.615854, 20.97647
2.09586, -0.8134766, -0.07177734, 0.170166, 0.9146341, 102.1341, 3.932927, 20.78824
2.105356, -0.8422852, -0.09130859, 0.204834, 0.6402439, 83.96342, -0.8231708, 20.78824
2.114799, -0.8632813, -0.1083984, 0.2668457, -0.7621951, 56.58536, -6.890244, 20.83529
2.124166, -0.9150391, -0.1166992, 0.2717285, -2.317073, 27.62195, -12.13415, 20.78824
2.133551, -0.9372559, -0.09985352, 0.2436523, -2.865854, 2.743902, -15.09146, 20.88235
2.142931, -0.9375, -0.07299805, 0.1604004, -3.353659, -10.18293, -17.37805, 20.78824
2.15231, -0.904541, -0.07006836, 0.1010742, -4.02439, -15.51829, -18.14024, 20.88235
2.161664, -0.9165039, -0.04785156, 0.1264648, -4.390244, -21.92073, -18.35366, 20.83529
2.171104, -0.895752, -0.007568359, 0.1247559, -6.829268, -21.61586, -18.10976, 20.74118
2.193266, -0.8618164, 0.01123047, 0.04907227, -6.707317, -10.03049, -8.628049, 20.88235
2.202912, -0.8615723, 0.01000977, 0.0793457, -4.115854, -8.353659, -5.060976, 20.97647
2.212443, -0.8566895, -0.01318359, 0.1025391, -2.317073, -7.896342, -2.621951, 20.97647
2.221895, -0.8916016, -0.01953125, 0.0690918, -1.52439, -3.75, -2.957317, 20.78824
2.231383, -0.8967285, -0.03564453, 0.0559082, -0.9756098, 3.810976, -2.073171, 20.92941
2.240808, -0.8945313, -0.05151367, 0.05371094, 0.09146341, 12.80488, -0.8231708, 20.88235
2.250131, -0.9086914, -0.0793457, 0.02197266, 2.5, 25.15244, 1.006098, 20.88235
2.259398, -0.942627, -0.1098633, 0.0625, 5.396342, 34.96951, 1.829268, 20.83529
2.268746, -0.9465332, -0.1052246, 0.09692383, 7.286585, 36.82927, 2.286585, 20.88235
2.278123, -0.9455566, -0.08398438, 0.2111816, 7.103659, 23.2622, 2.134146, 20.83529
2.300386, -1.022217, -0.001708984, 0.5742188, -1.676829, -106.6768, 0.3658537, 20.74118
2.310036, -1.083496, 0.002197266, 0.6367188, -7.926829, -195.0, -1.798781, 20.88235
2.319528, -1.068604, -0.0222168, 0.4465332, -12.19512, -256.0671, -1.646341, 20.92941
2.328941, -0.9650879, -0.05688477, 0.2141113, -14.60366, -278.9024, -3.231707, 20.83529
2.338362, -0.8745117, -0.06103516, 0.1791992, -14.35976, -283.0488, -3.597561, 20.78824
2.347783, -0.8725586, -0.0637207, 0.2404785, -14.90854, -285.8841, -3.47561, 20.92941
2.357188, -0.7980957, 0.0078125, 0.3544922, -16.58537, -288.0793, -2.530488, 20.88235
2.366579, -0.7382813, -0.01513672, 0.4206543, -17.65244, -286.6464, -0.5182927, 20.88235
2.375989, -0.71875, -0.06835938, 0.3747559, -12.53049, -282.0732, 3.597561, 20.83529
2.385338, -0.7480469, -0.112793, 0.4272461, -1.798781, -280.4573, 7.256098, 20.88235
2.40783, -0.888916, -0.09545898, 0.7368164, 33.65854, -352.8964, 18.81098, 20.88235
2.417553, -0.8562012, -0.1015625, 0.8439941, 39.72561, -401.7378, 17.34756, 20.83529
2.427079, -0.9191895, -0.006591797, 0.8635254, 33.81098, -449.1768, 12.83537, 20.97647
2.436442, -0.8881836, -0.01416016, 0.795166, 17.04268, -467.561, 9.329268, 20.92941
2.445865, -0.7851563, -0.04589844, 0.5178223, 1.158537, -465.6403, 0.8841463, 20.92941
2.455248, -0.7258301, -0.1621094, 0.7563477, -17.5, -459.6646, -9.115854, 20.83529
2.464607, -0.6108398, -0.152832, 0.4633789, -37.28659, -427.4695, -20.06098, 20.78824
2.473995, -0.4084473, -0.1096191, 0.4057617, -52.28659, -386.1585, -26.95122, 20.78824
2.483354, -0.1845703, -0.02685547, 0.4504395, -54.63415, -349.1768, -25.45732, 20.83529
2.492778, 0.06591797, 0.07006836, 0.4057617, -65.79269, -312.378, -15.2439, 20.83529
2.51545, 0.1828613, 0.1147461, 0.4729004, -51.12805, -235.0915, 7.042683, 20.88235
2.525112, 0.1696777, 0.1186523, 0.4936523, -26.64634, -201.7683, 23.78049, 20.97647
2.534564, 0.1501465, 0.08227539, 0.6481934, -4.146341, -171.6768, 34.69512, 20.78824
2.543952, 0.1359863, -0.0002441406, 0.6860352, 13.84146, -144.2683, 36.21951, 20.88235
2.553314, 0.2045898, -0.0234375, 0.7897949, 17.9878, -127.1646, 33.38415, 20.83529
2.562748, 0.234375, -0.08032227, 0.8544922, 1.25, -117.9573, 22.40854, 20.78824
2.572096, 0.253418, -0.130127, 0.8647461, -15.79268, -124.6341, 13.84146, 20.83529
2.581477, 0.1928711, -0.2285156, 0.8874512, -20.36586, -141.25, 4.939024, 20.88235
2.590829, 0.2177734, -0.2888184, 0.7429199, -11.25, -153.5671, -1.280488, 20.83529
2.600188, 0.3684082, -0.2231445, 0.6748047, 0.6707317, -152.561, -6.646342, 20.88235
2.622884, 0.3818359, 0.03344727, 0.8027344, 10.48781, -126.8597, -12.07317, 20.88235
2.632551, 0.3647461, 0.009765625, 0.8220215, 15.2439, -121.5549, -10.15244, 20.92941
2.642085, 0.3427734, -0.03320313, 0.7182617, 22.2561, -109.1159, -8.231708, 20.78824
2.651466, 0.3986816, -0.05224609, 0.6259766, 29.14634, -106.4634, -7.77439, 20.92941
2.660854, 0.411377, -0.01513672, 0.7539063, 29.26829, -115.6707, -7.743903, 20.88235
2.67028, 0.4245605, -0.03442383, 0.7873535, 21.55488, -118.628, -8.871951, 20.92941
2.679597, 0.4724121, -0.05371094, 0.7978516, 12.53049, -130.2439, -10.06098, 20.83529
2.68901, 0.4643555, -0.157959, 0.9455566, 7.256098, -156.4634, -13.07927, 20.97647
2.698436, 0.5327148, -0.1179199, 1.019287, 3.841464, -179.6342, -16.15854, 20.92941
2.707818, 0.5524902, -0.07885742, 0.9414063, -0.6097561, -185.4268, -14.39024, 20.97647
2.730893, 0.4938965, -0.009521484, 0.546875, 0.5487805, -127.8659, -11.18903, 20.83529
2.740556, 0.6054688, 0.03320313, 0.4833984, 6.128049, -101.1585, -7.621952, 20.83529
2.750039, 0.5556641, 0.01000977, 0.5793457, 8.932927, -86.95123, -3.04878, 20.88235
2.759375, 0.6340332, 0.06469727, 0.5319824, 10.88415, -77.0122, 3.658537, 20.88235
2.76869, 0.6787109, 0.04492188, 0.6262207, 9.146341, -69.45122, 7.347561, 20.83529
2.778021, 0.6459961, 0.0456543, 0.6965332, 6.768293, -64.08536, 9.695122, 20.78824
2.787345, 0.6347656, -0.01855469, 0.6071777, 1.95122, -52.62195, 9.969512, 20.83529
2.796739, 0.6142578, -0.07299805, 0.6291504, 1.25, -37.34756, 7.957317, 20.92941
2.806026, 0.6638184, -0.09960938, 0.6572266, 0.4268293, -26.15854, 4.45122, 20.97647
2.815363, 0.6499023, -0.08105469, 0.6984863, -3.018293, -25.91464, 2.652439, 20.92941
2.838552, 0.6982422, -0.0246582, 0.6533203, -9.878049, -6.859756, 1.036585, 20.74118
2.848181, 0.713623, -0.0246582, 0.6118164, -10.03049, 3.414634, 1.097561, 20.83529
2.857697, 0.690918, -0.04638672, 0.5737305, -7.469512, 9.603659, 1.95122, 20.78824
2.867106, 0.6911621, -0.03613281, 0.5786133, -6.189024, 6.310976, 2.682927, 20.78824
2.876505, 0.6394043, -0.04467773, 0.6489258, -8.597561, -6.615854, 2.408537, 20.92941
2.885951, 0.6298828, -0.06811523, 0.5915527, -9.939025, -13.81098, 1.310976, 20.88235
2.895311, 0.6132813, -0.07958984, 0.6494141, -10.06098, -16.58537, 0.7317073, 21.02353
